locus tag	logFC	logCPM	PValue	FDR
SL1344_1380	-0,67	5,81	0,07	0,13
SL1344_1381	-0,37	8,51	0,10	0,17
SL1344_1382	-0,13	5,97	0,71	0,79
SL1344_1383	0,02	5,43	0,96	0,97
SL1344_1384	-1,25	7,61	0,00	0,00
SL1344_1385	-0,12	5,97	0,72	0,79
SL1344_1386	-0,42	6,37	0,15	0,23
SL1344_1387	0,06	5,81	0,87	0,91
SL1344_1388	-0,20	6,32	0,53	0,64
SL1344_1389	0,09	7,69	0,72	0,79
SL1344_1390	0,79	7,07	0,00	0,01
SL1344_1391	-0,28	8,31	0,23	0,34
SL1344_1392	-0,05	6,87	0,86	0,90
SL1344_1394	0,84	6,50	0,01	0,03
SL1344_1395	0,30	7,44	0,25	0,36
SL1344_1396	-0,22	8,08	0,33	0,44
SL1344_1397	-1,16	6,38	0,00	0,00
SL1344_1398	1,05	8,88	0,00	0,00
SL1344_1400	1,76	6,97	0,00	0,00
SL1344_1401	-0,46	4,67	0,39	0,51
SL1344_1402	-1,45	5,12	0,00	0,01
SL1344_1403	-0,38	3,39	0,69	0,77
SL1344_1404	0,66	4,48	0,29	0,40
SL1344_1405	1,56	8,40	0,00	0,00
SL1344_1406	-1,99	4,49	0,00	0,00
SL1344_1407	-0,68	5,85	0,06	0,12
SL1344_1408	-1,11	7,49	0,00	0,00
SL1344_1409	-1,62	8,00	0,00	0,00
SL1344_1410	-1,37	7,94	0,00	0,00
SL1344_1411	0,97	5,80	0,01	0,03
SL1344_1412	1,20	5,43	0,05	0,10
SL1344_1413	0,70	5,06	0,24	0,35
SL1344_1414	0,86	5,84	0,05	0,10
SL1344_1416	-1,51	5,47	0,00	0,00
SL1344_1417	1,19	4,45	0,10	0,17
SL1344_1418	0,62	6,54	0,05	0,10
SL1344_1419	0,67	5,79	0,10	0,18
SL1344_1420	-0,52	4,95	0,30	0,41
SL1344_1421	-0,69	6,02	0,03	0,06
SL1344_1422	-1,16	5,07	0,01	0,03
SL1344_1423	-0,66	4,52	0,19	0,29
SL1344_1424	-0,73	5,10	0,11	0,19
SL1344_1425	0,35	6,16	0,34	0,46
SL1344_1426	1,02	5,97	0,00	0,01
SL1344_1427	0,44	3,54	0,56	0,67
SL1344_1428	0,57	4,17	0,42	0,53
SL1344_1429	0,52	5,40	0,24	0,35
SL1344_1430	-0,96	5,49	0,01	0,03
SL1344_1431	-0,28	5,72	0,47	0,58
SL1344_1432	0,32	7,67	0,21	0,31
SL1344_1433	-0,27	7,06	0,33	0,45
SL1344_1434	0,10	3,96	0,87	0,91
SL1344_1435	0,52	3,29	0,57	0,67
SL1344_1437	1,52	5,01	0,02	0,04
SL1344_1438	1,18	5,90	0,00	0,01
SL1344_1440	0,21	5,88	0,55	0,66
SL1344_1441	-0,49	7,88	0,05	0,09
SL1344_1442	0,07	6,32	0,84	0,89
SL1344_1444	1,43	3,84	0,07	0,12
SL1344_1445	-0,50	4,88	0,24	0,34
SL1344_1446	-2,02	4,71	0,00	0,00
SL1344_1447	-0,06	4,86	0,92	0,94
SL1344_1449	1,48	4,61	0,06	0,11
SL1344_1450	0,29	4,71	0,63	0,72
SL1344_1451	2,45	6,62	0,00	0,00
SL1344_1452	-1,46	5,50	0,00	0,00
SL1344_1453	0,43	5,11	0,38	0,49
SL1344_1454	0,57	4,88	0,28	0,39
SL1344_1455	-0,24	5,04	0,60	0,70
SL1344_1456	0,92	4,35	0,16	0,25
SL1344_1457	-2,21	6,73	0,00	0,00
SL1344_1458	2,01	3,64	0,03	0,06
SL1344_1459	-0,30	4,19	0,64	0,73
SL1344_1461	1,01	4,41	0,13	0,21
SL1344_1462	1,61	5,66	0,00	0,00
SL1344_1463	1,00	4,30	0,13	0,22
SL1344_1465	0,94	5,34	0,04	0,07
SL1344_1466	0,68	6,18	0,05	0,10
SL1344_1467	1,87	6,83	0,00	0,00
SL1344_1468	3,01	4,97	0,00	0,00
SL1344_1469	2,43	6,93	0,00	0,00
SL1344_1470	-0,65	6,29	0,04	0,07
SL1344_1471	3,99	7,29	0,00	0,00
SL1344_1472	4,14	7,57	0,00	0,00
SL1344_1473	5,16	7,31	0,00	0,00
SL1344_1474	2,02	4,48	0,01	0,01
SL1344_1475	2,02	4,38	0,02	0,04
SL1344_1476	0,86	4,96	0,10	0,17
SL1344_1477	5,27	9,41	0,00	0,00
SL1344_1478	0,87	5,90	0,03	0,06
SL1344_1481	0,82	3,86	0,30	0,41
SL1344_1482	1,56	4,39	0,04	0,08
SL1344_1483	1,79	3,45	0,13	0,21
SL1344_1484	-2,39	5,77	0,00	0,00
SL1344_1485	-0,48	4,82	0,33	0,45
SL1344_1486	-0,75	4,61	0,17	0,27
SL1344_1487	0,65	4,62	0,25	0,36
SL1344_1488	-0,23	6,19	0,44	0,55
SL1344_1489	-0,77	4,98	0,07	0,14
SL1344_1490	-0,26	4,73	0,58	0,68
SL1344_1491	-1,77	3,62	0,04	0,09
SL1344_1492	-2,00	4,74	0,00	0,00
SL1344_1493	0,53	5,82	0,15	0,24
SL1344_1496	-1,00	7,55	0,00	0,00
SL1344_1497	0,93	6,85	0,01	0,02
SL1344_1498	0,77	6,02	0,03	0,07
SL1344_1499	0,56	5,94	0,12	0,20
SL1344_1500	-0,95	6,59	0,00	0,01
SL1344_1503	-3,85	10,51	0,00	0,00
SL1344_1504	1,82	3,27	0,10	0,17
SL1344_1505	-0,78	6,40	0,02	0,04
SL1344_1506	-0,40	5,32	0,33	0,44
SL1344_1507	2,04	3,66	0,02	0,04
SL1344_1508	2,29	6,13	0,00	0,00
SL1344_1509	1,59	4,78	0,01	0,02
SL1344_1510	1,08	3,68	0,18	0,28
SL1344_1511	0,58	4,15	0,41	0,52
SL1344_1512	-0,69	4,88	0,14	0,22
SL1344_1513	-0,33	5,60	0,33	0,45
SL1344_1514	3,38	9,41	0,00	0,00
SL1344_1515	0,54	6,33	0,10	0,17
SL1344_1517	0,57	7,83	0,02	0,05
SL1344_1518	-0,59	4,77	0,24	0,34
SL1344_1519	1,12	4,50	0,13	0,21
SL1344_1520	0,12	7,00	0,66	0,75
SL1344_1521	-1,20	4,94	0,01	0,02
SL1344_1522	-0,50	5,09	0,24	0,34
SL1344_1524	-3,09	5,49	0,00	0,00
SL1344_1525	-2,92	5,79	0,00	0,00
SL1344_1526	-1,54	5,86	0,00	0,00
SL1344_1528	3,62	8,78	0,00	0,00
SL1344_1529	4,01	8,24	0,00	0,00
SL1344_1530	5,17	8,06	0,00	0,00
SL1344_1531	5,32	8,83	0,00	0,00
SL1344_1532	6,52	9,03	0,00	0,00
SL1344_1534	-0,40	6,79	0,17	0,27
SL1344_1535	-1,46	5,64	0,00	0,00
SL1344_1536	-0,94	6,03	0,02	0,04
SL1344_1537	-0,92	6,32	0,00	0,01
SL1344_1538	-0,30	6,18	0,35	0,47
SL1344_1539	-0,57	5,88	0,12	0,20
SL1344_1540	1,07	4,37	0,08	0,14
SL1344_1541	0,27	4,53	0,62	0,71
SL1344_1542	0,95	3,67	0,24	0,34
SL1344_1544	0,69	4,45	0,21	0,32
SL1344_1545	1,22	3,88	0,09	0,16
SL1344_1546	3,98	2,91	0,05	0,09
SL1344_1547	3,41	3,37	0,01	0,03
SL1344_1548	0,13	4,46	0,81	0,87
SL1344_1549	2,72	4,60	0,00	0,00
SL1344_1550	3,48	4,22	0,00	0,01
SL1344_1552	-0,31	6,29	0,31	0,43
SL1344_1553	1,20	6,16	0,00	0,00
SL1344_1554	2,91	6,12	0,00	0,00
SL1344_1555	3,14	7,89	0,00	0,00
SL1344_1556	-1,05	5,94	0,00	0,01
SL1344_1557	0,79	7,23	0,01	0,02
SL1344_1559	2,54	4,63	0,00	0,00
SL1344_1560	3,95	6,51	0,00	0,00
SL1344_1561	7,09	8,29	0,00	0,00
SL1344_1562	-1,29	3,67	0,17	0,26
SL1344_1563	5,02	8,01	0,00	0,00
SL1344_1564	3,52	6,53	0,00	0,00
SL1344_1565	5,67	6,06	0,00	0,00
SL1344_1566	4,08	5,09	0,00	0,00
SL1344_1567	2,34	6,35	0,00	0,00
SL1344_1568	-1,02	6,67	0,00	0,00
SL1344_1569	-0,61	5,13	0,15	0,24
SL1344_1570	-0,56	5,74	0,10	0,18
SL1344_1571	-0,81	7,88	0,00	0,00
SL1344_1572	0,65	3,81	0,47	0,58
SL1344_1573	0,49	5,19	0,24	0,35
SL1344_1574	0,48	4,90	0,33	0,44
SL1344_1576	1,23	7,89	0,00	0,00
SL1344_1577	-1,41	6,76	0,00	0,00
SL1344_1578	-0,74	5,37	0,09	0,16
SL1344_1581	1,46	7,10	0,00	0,00
SL1344_1582	-0,13	6,30	0,68	0,77
SL1344_1583	1,29	7,75	0,00	0,00
SL1344_1584	-0,68	4,75	0,17	0,26
SL1344_1585	-0,26	5,87	0,45	0,57
SL1344_1586	0,35	6,10	0,26	0,36
SL1344_1587	-0,20	5,99	0,52	0,63
SL1344_1588	-0,01	5,36	0,98	0,98
SL1344_1589	0,85	5,86	0,02	0,05
SL1344_1590	0,59	7,12	0,04	0,08
SL1344_1591	-0,45	8,90	0,04	0,08
SL1344_1592	0,71	8,09	0,00	0,01
SL1344_1594	-0,16	5,69	0,73	0,80
SL1344_1595	0,53	5,08	0,37	0,49
SL1344_1596	1,76	5,65	0,00	0,01
SL1344_1598	2,75	3,63	0,04	0,08
SL1344_1599	1,90	4,38	0,02	0,05
SL1344_1600	0,14	3,88	0,87	0,91
SL1344_1602	3,55	8,94	0,00	0,00
SL1344_1604	-0,35	4,33	0,58	0,68
SL1344_1605	-0,15	4,31	0,80	0,86
SL1344_1606	1,23	5,87	0,00	0,01
SL1344_1607	0,48	4,23	0,50	0,61
SL1344_1609	1,70	8,09	0,00	0,00
SL1344_1610	-1,98	4,20	0,00	0,01
SL1344_1611	2,71	7,83	0,00	0,00
SL1344_1612	-1,41	9,44	0,00	0,00
SL1344_1613	0,70	7,74	0,01	0,02
SL1344_1614	2,86	7,58	0,00	0,00
SL1344_1615	3,29	8,30	0,00	0,00
SL1344_1616	4,04	7,25	0,00	0,00
SL1344_1618	6,17	8,83	0,00	0,00
SL1344_1620	5,76	9,81	0,00	0,00
SL1344_1621	-0,92	5,15	0,07	0,13
SL1344_1622	-0,90	6,44	0,00	0,01
SL1344_1623	-1,52	5,11	0,00	0,00
SL1344_1624	-0,86	5,27	0,04	0,09
SL1344_1625	-0,68	5,33	0,09	0,16
SL1344_1626	-1,47	4,59	0,01	0,02
SL1344_1627	1,59	6,72	0,00	0,00
SL1344_1628	5,34	9,90	0,00	0,00
SL1344_1631	-0,57	9,21	0,01	0,02
SL1344_1632	0,58	5,24	0,21	0,32
SL1344_1633	0,13	7,89	0,58	0,68
SL1344_1634	1,15	5,16	0,01	0,03
SL1344_1636	-1,07	5,94	0,00	0,01
SL1344_1638	0,02	4,24	0,97	0,98
SL1344_1639	0,18	5,27	0,66	0,75
SL1344_1640	-0,08	7,07	0,77	0,84
SL1344_1641	-0,43	7,57	0,12	0,20
SL1344_1642	0,08	5,06	0,85	0,89
SL1344_1643	-0,55	6,73	0,06	0,11
SL1344_1644	0,41	7,77	0,11	0,19
SL1344_1645	-1,08	7,01	0,00	0,00
SL1344_1646	0,05	8,93	0,81	0,86
SL1344_1648	0,78	7,51	0,00	0,01
SL1344_1649	1,00	5,13	0,03	0,07
SL1344_1650	-0,22	5,33	0,61	0,71
SL1344_1651	-0,10	7,93	0,67	0,75
SL1344_1652	0,50	5,88	0,18	0,28
SL1344_1653	-0,37	6,64	0,26	0,37
SL1344_1654	-0,20	5,88	0,62	0,72
SL1344_1655	-1,26	6,38	0,00	0,00
SL1344_1656	-0,49	6,20	0,09	0,16
SL1344_1657	-1,09	6,54	0,00	0,00
SL1344_1658	-1,36	5,90	0,00	0,00
SL1344_1660	-0,65	3,66	0,44	0,55
SL1344_1661	-0,33	3,98	0,60	0,70
SL1344_1662	0,48	5,61	0,25	0,35
SL1344_1663	-1,05	5,28	0,02	0,04
SL1344_1664	-1,26	5,27	0,00	0,01
SL1344_1665	1,40	9,23	0,00	0,00
SL1344_1666	0,49	7,99	0,04	0,09
SL1344_1667	-0,55	4,98	0,21	0,31
SL1344_1668	0,47	7,16	0,15	0,24
SL1344_1670	-0,38	5,29	0,36	0,47
SL1344_1671	-1,32	6,37	0,00	0,00
SL1344_1672	-0,01	5,57	0,99	0,99
SL1344_1673	0,31	7,51	0,24	0,34
SL1344_1674	0,71	6,90	0,02	0,05
SL1344_1675	0,04	6,76	0,89	0,92
SL1344_1676	0,33	6,13	0,29	0,40
SL1344_1677	-0,83	7,87	0,00	0,00
SL1344_1678	5,67	3,63	0,00	0,00
SL1344_1679	-0,08	4,28	0,90	0,93
SL1344_1680	1,61	10,06	0,00	0,00
SL1344_1681	-0,23	6,04	0,49	0,60
SL1344_1682	-1,04	11,68	0,00	0,00
SL1344_1683	-1,09	7,79	0,00	0,00
SL1344_1684	0,23	6,84	0,38	0,50
SL1344_1685	0,18	7,06	0,51	0,62
SL1344_1686	-1,40	5,18	0,00	0,01
SL1344_1687	-0,44	6,96	0,10	0,18
SL1344_tRNA0026	-0,46	6,60	0,13	0,21
SL1344_tRNA0027	0,84	7,29	0,00	0,01
SL1344_1688	1,29	4,75	0,02	0,04
SL1344_1689	2,58	4,09	0,01	0,02
SL1344_1690	0,32	4,11	0,66	0,75
SL1344_1691	0,40	5,16	0,42	0,53
SL1344_1692	1,28	6,51	0,05	0,09
SL1344_1693	0,96	5,43	0,08	0,15
SL1344_1694	0,83	6,50	0,01	0,03
SL1344_1695	0,66	5,17	0,15	0,24
SL1344_1696	-1,34	7,46	0,00	0,00
SL1344_1697	-1,08	6,57	0,00	0,00
SL1344_1699	-0,79	7,42	0,00	0,01
SL1344_1700	-0,44	6,77	0,12	0,21
SL1344_1701	-0,98	6,78	0,00	0,01
SL1344_1702	-1,71	5,62	0,00	0,00
SL1344_1703	-1,63	6,20	0,00	0,00
SL1344_1704	-1,29	7,30	0,00	0,00
SL1344_1705	-0,83	8,47	0,00	0,00
SL1344_1706	-0,92	5,40	0,02	0,05
SL1344_1707	0,01	7,63	0,95	0,96
SL1344_1708	0,05	8,68	0,85	0,89
SL1344_1709	-0,37	5,61	0,31	0,42
SL1344_1711	-0,20	5,29	0,67	0,76
SL1344_1712	-1,03	8,05	0,00	0,00
SL1344_1713	-1,85	7,00	0,00	0,00
SL1344_1715	0,37	4,11	0,64	0,73
SL1344_1720	-0,89	3,82	0,33	0,45
SL1344_1721	1,39	3,65	0,27	0,38
SL1344_1723	-1,50	7,37	0,00	0,00
SL1344_1724	1,56	7,24	0,00	0,00
SL1344_1726	-4,99	4,95	0,00	0,00
SL1344_1727	-0,54	5,56	0,14	0,22
SL1344_1728	-1,15	5,39	0,01	0,03
SL1344_1729	-1,47	7,64	0,00	0,00
SL1344_1730	1,55	6,49	0,00	0,00
SL1344_1731	1,58	7,06	0,00	0,00
SL1344_1732	2,92	7,71	0,00	0,00
SL1344_1733	-0,03	7,75	0,90	0,93
SL1344_1734	-1,22	5,62	0,00	0,01
SL1344_1735	-0,43	7,32	0,09	0,16
SL1344_1736	1,95	3,03	0,18	0,27
SL1344_1739	-0,03	6,57	0,91	0,94
SL1344_1740	-0,88	6,41	0,01	0,02
SL1344_1741	-1,13	5,72	0,00	0,00
SL1344_1742	-2,38	7,55	0,00	0,00
SL1344_1743	-1,80	8,54	0,00	0,00
SL1344_1745	1,30	6,53	0,00	0,00
SL1344_1747	1,48	8,30	0,00	0,00
SL1344_1748	0,93	7,17	0,00	0,01
SL1344_1749	-0,97	7,26	0,00	0,00
SL1344_1750	-0,03	7,01	0,93	0,95
SL1344_1751	-1,72	8,59	0,00	0,00
SL1344_1753	0,42	7,67	0,12	0,20
SL1344_1754	0,66	5,94	0,10	0,17
SL1344_1755	-0,01	7,03	0,97	0,98
SL1344_1756	1,43	5,16	0,00	0,00
SL1344_1757	-0,27	6,98	0,33	0,44
SL1344_1759	2,85	9,42	0,00	0,00
SL1344_1760	2,31	9,39	0,00	0,00
SL1344_1761	1,93	10,25	0,00	0,00
SL1344_1762	3,04	5,76	0,00	0,00
SL1344_1763	1,45	5,34	0,03	0,06
SL1344_1764	0,95	6,32	0,01	0,02
SL1344_1765	1,04	6,69	0,00	0,00
SL1344_1771	0,59	7,81	0,03	0,06
SL1344_1772	-0,97	4,53	0,13	0,21
SL1344_1773	0,78	9,24	0,00	0,01
SL1344_1774	-0,04	9,67	0,86	0,91
SL1344_1775	-0,31	8,25	0,19	0,28
SL1344_1776	0,00	8,32	0,99	0,99
SL1344_1777	1,01	7,47	0,00	0,00
SL1344_1778	1,07	7,98	0,00	0,00
SL1344_1779	0,01	5,93	0,97	0,98
SL1344_1782	3,44	6,12	0,00	0,00
SL1344_1784	-2,75	6,15	0,00	0,00
SL1344_1785	0,14	3,86	0,83	0,88
SL1344_1786	0,83	6,26	0,02	0,04
SL1344_1787	0,42	6,24	0,24	0,34
SL1344_1788	0,76	3,67	0,32	0,43
SL1344_1789	2,46	5,12	0,00	0,00
SL1344_1790	0,26	4,60	0,64	0,73
SL1344_1793	5,87	9,09	0,00	0,00
SL1344_1795	7,24	9,67	0,00	0,00
SL1344_1796	5,84	3,03	0,00	0,00
SL1344_1800	4,59	3,64	0,01	0,02
SL1344_1805	1,64	3,45	0,12	0,20
SL1344_1806	3,14	4,07	0,00	0,01
SL1344_1807	-0,42	5,66	0,26	0,37
SL1344_1808	-1,04	7,28	0,00	0,00
SL1344_1809	-1,22	6,98	0,00	0,00
SL1344_1811	0,59	6,53	0,04	0,09
SL1344_1812	-0,37	6,42	0,25	0,36
SL1344_1813	2,02	8,73	0,00	0,00
SL1344_1814	1,57	9,40	0,00	0,00
SL1344_1815	1,97	9,10	0,00	0,00
SL1344_1817	0,34	6,92	0,22	0,32
SL1344_1818	-0,45	6,62	0,12	0,20
SL1344_1819	-1,45	7,14	0,00	0,00
SL1344_1820	-0,65	8,17	0,01	0,02
SL1344_1821	0,40	5,60	0,35	0,47
SL1344_1822	0,17	8,04	0,50	0,61
SL1344_1823	0,54	6,79	0,08	0,14
SL1344_1824	1,46	9,10	0,00	0,00
SL1344_1825	2,13	10,01	0,00	0,00
SL1344_1826	1,57	6,96	0,00	0,00
SL1344_1827	1,58	6,70	0,00	0,00
SL1344_1828	0,16	7,10	0,56	0,67
SL1344_1829	0,23	7,56	0,38	0,50
SL1344_1830	0,65	4,79	0,33	0,44
SL1344_1830A	5,57	4,39	0,00	0,00
SL1344_1832	0,18	3,72	0,81	0,87
SL1344_1833	0,95	6,40	0,00	0,01
SL1344_1834	0,42	7,96	0,08	0,15
SL1344_1835	0,75	7,51	0,01	0,02
SL1344_1836	0,54	9,12	0,02	0,04
SL1344_1837	0,53	5,60	0,21	0,31
SL1344_1838	0,95	4,35	0,15	0,24
SL1344_1839	-0,53	6,02	0,10	0,17
SL1344_1840	-0,05	6,48	0,87	0,91
SL1344_1841	0,07	6,02	0,82	0,87
SL1344_1842	3,60	8,03	0,00	0,00
SL1344_1843	-0,25	4,87	0,59	0,69
SL1344_1844	0,32	7,99	0,15	0,23
SL1344_1845	2,15	5,79	0,00	0,00
SL1344_1846	-0,23	6,21	0,49	0,60
SL1344_1847	-2,54	4,32	0,00	0,00
SL1344_1848	-4,17	6,33	0,00	0,00
SL1344_1849	-4,81	5,97	0,00	0,00
SL1344_1850	-4,31	7,32	0,00	0,00
SL1344_1851	-5,06	7,11	0,00	0,00
SL1344_1852	-4,78	6,74	0,00	0,00
SL1344_1853	-5,39	6,14	0,00	0,00
SL1344_1854	-6,62	7,15	0,00	0,00
SL1344_1855	-4,89	7,06	0,00	0,00
SL1344_1856	-5,17	8,16	0,00	0,00
SL1344_1857	-4,71	6,09	0,00	0,00
SL1344_1858	-5,76	6,28	0,00	0,00
SL1344_1859	-1,60	7,86	0,00	0,00
SL1344_1860	-1,21	7,16	0,00	0,00
SL1344_1861	1,44	5,14	0,00	0,00
SL1344_1862	0,08	6,87	0,77	0,84
SL1344_1863	0,27	6,36	0,33	0,44
SL1344_1864	-0,46	4,10	0,54	0,65
SL1344_1865	1,72	4,58	0,01	0,03
SL1344_1866	1,20	4,39	0,09	0,16
SL1344_1867	-4,76	5,24	0,00	0,00
SL1344_1868	-0,30	4,85	0,53	0,64
SL1344_1870	-1,66	5,41	0,00	0,00
SL1344_1871	1,50	8,36	0,00	0,00
SL1344_1872	2,60	7,34	0,00	0,00
SL1344_1873	5,39	8,28	0,00	0,00
SL1344_1874	3,85	7,50	0,00	0,00
SL1344_tRNA0028	0,30	10,92	0,75	0,82
SL1344_tRNA0029	1,50	12,56	0,10	0,17
SL1344_tRNA0030	-0,55	7,80	0,07	0,14
SL1344_1875	-2,00	6,10	0,00	0,00
SL1344_1876	-0,31	7,12	0,23	0,34
SL1344_1877	0,06	7,27	0,83	0,88
SL1344_1879	-0,89	4,94	0,05	0,11
SL1344_1880	-0,52	5,19	0,25	0,35
SL1344_1881	-0,12	4,79	0,81	0,87
SL1344_1882	-0,34	5,45	0,38	0,49
SL1344_1883	-0,40	7,29	0,15	0,23
SL1344_1884	-5,35	5,27	0,00	0,00
SL1344_1885	-5,46	7,82	0,00	0,00
SL1344_1887	-3,46	5,79	0,00	0,00
SL1344_1888	-6,44	10,73	0,00	0,00
SL1344_1889	-5,67	7,42	0,00	0,00
SL1344_1890	-5,90	5,05	0,00	0,00
SL1344_1891	-5,42	5,07	0,00	0,00
SL1344_1892	-0,89	5,48	0,03	0,06
SL1344_1893	-1,52	6,33	0,00	0,00
SL1344_1894	-1,52	4,22	0,01	0,03
SL1344_1896	-5,57	4,44	0,00	0,00
SL1344_1897	-4,81	3,81	0,00	0,00
SL1344_1898	-5,28	6,82	0,00	0,00
SL1344_1899	-5,03	6,54	0,00	0,00
SL1344_1900	-4,87	5,92	0,00	0,00
SL1344_1901	-4,94	5,82	0,00	0,00
SL1344_1902	-3,87	4,62	0,00	0,00
SL1344_1903	-5,97	5,24	0,00	0,00
SL1344_1904	-6,67	5,75	0,00	0,00
SL1344_1905	-4,12	6,97	0,00	0,00
SL1344_1906	-2,21	6,41	0,00	0,00
SL1344_1907	-3,54	4,94	0,00	0,00
SL1344_1908	-2,77	5,22	0,00	0,00
SL1344_1910	-1,66	4,25	0,00	0,01
SL1344_1911	0,54	4,71	0,36	0,48
SL1344_1914	2,19	4,68	0,00	0,00
SL1344_1915	0,45	5,89	0,21	0,32
SL1344_1917	-0,06	5,55	0,88	0,91
SL1344_1918	0,64	3,54	0,41	0,53
SL1344_1919	0,39	5,26	0,41	0,52
SL1344_1920	-0,18	6,82	0,53	0,64
SL1344_1921	1,42	5,82	0,00	0,01
SL1344_1923	0,00	4,45	1,00	1,00
SL1344_1925	1,81	6,87	0,00	0,00
SL1344_1926	2,94	5,84	0,00	0,00
SL1344_1927B	1,71	6,32	0,00	0,00
SL1344_1928	5,67	9,86	0,00	0,00
SL1344_1929	0,25	4,55	0,69	0,77
SL1344_1930	0,59	4,80	0,33	0,44
SL1344_1931	2,51	4,02	0,01	0,02
SL1344_1932	0,43	3,74	0,65	0,74
SL1344_1933	1,82	3,43	0,05	0,10
SL1344_1934	3,96	2,75	0,04	0,09
SL1344_1935	0,41	4,03	0,59	0,69
SL1344_1936	0,02	4,78	0,98	0,99
SL1344_1937	1,82	4,82	0,00	0,01
SL1344_1938	1,37	6,25	0,04	0,09
SL1344_1939	0,97	3,98	0,21	0,31
SL1344_1940	0,88	4,26	0,16	0,25
SL1344_1941	0,67	5,24	0,21	0,32
SL1344_1942	-0,76	3,35	0,53	0,64
SL1344_1943	1,32	3,29	0,26	0,37
SL1344_1944	-0,81	3,53	0,34	0,45
SL1344_1945	0,18	3,74	0,83	0,88
SL1344_1947	0,48	5,23	0,40	0,52
SL1344_1948	-0,64	4,58	0,31	0,43
SL1344_1949	-0,93	4,30	0,18	0,28
SL1344_1950	-0,41	4,95	0,46	0,57
SL1344_1951	-1,53	3,62	0,06	0,11
SL1344_1952	-0,05	3,18	0,95	0,97
SL1344_1953	-0,06	4,87	0,92	0,94
SL1344_1954	-0,63	3,23	0,54	0,65
SL1344_1955	-0,56	3,95	0,45	0,56
SL1344_1956	-0,17	3,62	0,83	0,88
SL1344_1957	0,55	3,18	0,57	0,67
SL1344_1958	-0,03	4,75	0,95	0,96
SL1344_1959	-0,81	3,59	0,37	0,48
SL1344_1960	-0,34	3,52	0,68	0,77
SL1344_1961	-0,59	4,05	0,58	0,68
SL1344_1962	-1,59	3,64	0,07	0,13
SL1344_1963	-1,78	3,30	0,11	0,19
SL1344_1964	-1,30	3,45	0,19	0,28
SL1344_1965	2,03	10,78	0,01	0,03
SL1344_1966	0,39	4,96	0,49	0,60
SL1344_1967	-0,88	8,81	0,00	0,00
SL1344_1968	-2,25	6,90	0,00	0,00
SL1344_1969	-1,38	5,09	0,00	0,01
SL1344_1973	-0,89	4,29	0,14	0,23
SL1344_1974	0,65	3,68	0,43	0,54
SL1344_1976	0,41	5,03	0,39	0,51
SL1344_tRNA0031	0,76	9,07	0,16	0,25
SL1344_1977	1,18	5,43	0,01	0,02
SL1344_tRNA0032	-0,71	6,78	0,22	0,32
SL1344_1979	-1,66	3,95	0,04	0,07
SL1344_1982	0,20	4,36	0,75	0,82
SL1344_1983	-1,25	4,67	0,03	0,06
SL1344_1986	-0,08	6,63	0,78	0,85
SL1344_1987	0,49	5,10	0,30	0,41
SL1344_1988	-0,28	5,66	0,45	0,56
SL1344_tRNA0034	1,12	7,43	0,16	0,25
SL1344_1990	-1,63	4,93	0,00	0,00
SL1344_tRNA0035	0,14	5,12	0,74	0,81
SL1344_1991	0,65	5,01	0,21	0,32
SL1344_1992	0,59	5,27	0,16	0,25
SL1344_1993	0,23	5,42	0,59	0,69
SL1344_1994	-0,54	4,83	0,26	0,36
SL1344_1995	0,31	5,68	0,41	0,52
SL1344_1996	-0,24	5,02	0,60	0,70
SL1344_1997	-0,86	4,97	0,05	0,10
SL1344_1999	-0,59	4,55	0,27	0,38
SL1344_2000	-1,12	4,16	0,05	0,11
SL1344_2001	-0,19	4,35	0,73	0,80
SL1344_2002	-1,38	4,17	0,01	0,04
SL1344_2003	-0,56	4,36	0,29	0,40
SL1344_2004	0,16	4,11	0,78	0,85
SL1344_2005	0,78	4,08	0,22	0,32
SL1344_2006	1,41	3,92	0,02	0,05
SL1344_2007	1,05	3,86	0,10	0,18
SL1344_2008	1,46	4,31	0,01	0,02
SL1344_2009	0,84	3,38	0,30	0,41
SL1344_2010	1,78	3,91	0,01	0,03
SL1344_2011	0,17	4,10	0,80	0,86
SL1344_2012	-0,28	5,13	0,60	0,70
SL1344_2013	0,13	4,16	0,84	0,89
SL1344_2019	-0,96	3,40	0,43	0,54
SL1344_2033	-0,19	3,65	0,83	0,88
SL1344_2034	0,18	5,32	0,67	0,75
SL1344_2035	-1,30	8,91	0,00	0,00
SL1344_2036	1,33	6,70	0,00	0,00
SL1344_2037	3,66	8,44	0,00	0,00
SL1344_2038	-0,61	4,90	0,22	0,32
SL1344_2039	-0,06	4,33	0,92	0,94
SL1344_2040	0,21	3,97	0,79	0,85
SL1344_2041	0,08	4,81	0,86	0,91
SL1344_2043	-2,84	4,75	0,00	0,00
SL1344_2044	-0,74	5,79	0,04	0,09
SL1344_2045	-0,24	7,14	0,37	0,49
SL1344_2046	1,26	6,33	0,00	0,00
SL1344_2047	1,00	7,59	0,00	0,00
SL1344_2048	2,87	7,82	0,00	0,00
SL1344_2049	2,95	7,98	0,00	0,00
SL1344_2050	2,90	7,61	0,00	0,00
SL1344_2051	3,17	8,52	0,00	0,00
SL1344_2052	2,95	7,73	0,00	0,00
SL1344_2053	3,19	7,30	0,00	0,00
SL1344_2054	2,79	7,88	0,00	0,00
