locus tag	logFC	logCPM	PValue	FDR
SL1344_1384	-0,07	7,61	0,76	0,80
SL1344_1385	-0,17	5,97	0,58	0,64
SL1344_1386	-0,75	6,37	0,01	0,01
SL1344_1387	-0,15	5,81	0,65	0,70
SL1344_1388	-0,24	6,32	0,40	0,47
SL1344_1389	0,09	7,69	0,70	0,74
SL1344_1390	1,38	7,07	0,00	0,00
SL1344_1391	0,55	8,31	0,02	0,03
SL1344_1392	0,16	6,87	0,52	0,59
SL1344_1394	0,62	6,50	0,04	0,06
SL1344_1395	0,99	7,44	0,00	0,00
SL1344_1396	-1,45	8,08	0,00	0,00
SL1344_1397	-1,49	6,38	0,00	0,00
SL1344_1398	-0,81	8,88	0,00	0,00
SL1344_1400	0,50	6,97	0,08	0,12
SL1344_1401	0,51	4,67	0,24	0,31
SL1344_1402	-0,53	5,12	0,18	0,23
SL1344_1403	0,38	3,39	0,61	0,67
SL1344_1404	1,40	4,48	0,01	0,02
SL1344_1405	0,35	8,40	0,12	0,17
SL1344_1406	-0,87	4,49	0,04	0,06
SL1344_1407	-0,08	5,85	0,81	0,84
SL1344_1408	-0,89	7,49	0,00	0,00
SL1344_1409	-1,39	8,00	0,00	0,00
SL1344_1410	-1,53	7,94	0,00	0,00
SL1344_1411	1,98	5,80	0,00	0,00
SL1344_1412	2,46	5,43	0,00	0,00
SL1344_1413	2,43	5,06	0,00	0,00
SL1344_1414	-0,63	5,84	0,14	0,19
SL1344_1416	-0,89	5,47	0,01	0,01
SL1344_1417	2,41	4,45	0,00	0,00
SL1344_1418	0,72	6,54	0,02	0,03
SL1344_1419	1,74	5,79	0,00	0,00
SL1344_1420	0,20	4,95	0,63	0,69
SL1344_1421	-0,91	6,02	0,00	0,00
SL1344_1422	-1,28	5,07	0,00	0,00
SL1344_1423	-0,38	4,52	0,38	0,45
SL1344_1424	0,09	5,10	0,80	0,84
SL1344_1425	1,37	6,16	0,00	0,00
SL1344_1426	1,14	5,97	0,00	0,00
SL1344_1427	0,30	3,54	0,65	0,70
SL1344_1428	1,56	4,17	0,01	0,02
SL1344_1429	1,76	5,40	0,00	0,00
SL1344_1430	-0,22	5,49	0,49	0,56
SL1344_1431	0,63	5,72	0,06	0,09
SL1344_1432	0,90	7,67	0,00	0,00
SL1344_1433	0,16	7,06	0,55	0,61
SL1344_1434	-0,90	3,96	0,14	0,19
SL1344_1435	0,91	3,29	0,23	0,29
SL1344_1437	2,88	5,01	0,00	0,00
SL1344_1438	1,50	5,90	0,00	0,00
SL1344_1440	-0,14	5,88	0,67	0,72
SL1344_1441	-1,38	7,88	0,00	0,00
SL1344_1442	-0,04	6,32	0,89	0,91
SL1344_1444	1,08	3,84	0,13	0,18
SL1344_1445	-0,90	4,88	0,02	0,04
SL1344_1446	-1,38	4,71	0,00	0,00
SL1344_1447	0,81	4,86	0,07	0,10
SL1344_1449	3,43	4,61	0,00	0,00
SL1344_1450	2,20	4,71	0,00	0,00
SL1344_1451	1,53	6,62	0,00	0,00
SL1344_1452	-0,24	5,50	0,44	0,51
SL1344_1453	1,54	5,11	0,00	0,00
SL1344_1454	1,33	4,88	0,00	0,01
SL1344_1455	0,66	5,04	0,10	0,15
SL1344_1456	0,59	4,35	0,32	0,39
SL1344_1457	-1,72	6,73	0,00	0,00
SL1344_1458	1,93	3,64	0,02	0,04
SL1344_1459	0,82	4,19	0,13	0,18
SL1344_1461	0,44	4,41	0,47	0,54
SL1344_1462	0,60	5,66	0,19	0,25
SL1344_1463	-0,49	4,30	0,46	0,53
SL1344_1465	-0,10	5,34	0,80	0,84
SL1344_1466	-0,22	6,18	0,50	0,57
SL1344_1467	0,53	6,83	0,13	0,18
SL1344_1468	2,14	4,97	0,00	0,00
SL1344_1469	1,28	6,93	0,00	0,00
SL1344_1470	-1,14	6,29	0,00	0,00
SL1344_1471	2,01	7,29	0,00	0,00
SL1344_1472	1,37	7,57	0,00	0,00
SL1344_1473	2,74	7,31	0,00	0,00
SL1344_1474	1,72	4,48	0,01	0,02
SL1344_1475	3,32	4,38	0,00	0,00
SL1344_1476	1,30	4,96	0,01	0,01
SL1344_1477	3,32	9,41	0,00	0,00
SL1344_1478	1,70	5,90	0,00	0,00
SL1344_1481	1,16	3,86	0,09	0,13
SL1344_1482	2,41	4,39	0,00	0,00
SL1344_1483	3,08	3,45	0,00	0,00
SL1344_1484	-2,94	5,77	0,00	0,00
SL1344_1485	-0,24	4,82	0,58	0,64
SL1344_1486	-0,07	4,61	0,88	0,91
SL1344_1487	0,88	4,62	0,08	0,12
SL1344_1488	-0,27	6,19	0,33	0,40
SL1344_1489	-0,61	4,98	0,10	0,14
SL1344_1490	-0,36	4,73	0,39	0,46
SL1344_1491	-0,47	3,62	0,46	0,53
SL1344_1492	-1,40	4,74	0,00	0,00
SL1344_1493	-0,13	5,82	0,70	0,75
SL1344_1496	-1,59	7,55	0,00	0,00
SL1344_1497	-0,36	6,85	0,27	0,34
SL1344_1498	1,33	6,02	0,00	0,00
SL1344_1499	1,29	5,94	0,00	0,00
SL1344_1500	0,13	6,59	0,64	0,70
SL1344_1503	-4,58	10,51	0,00	0,00
SL1344_1504	1,46	3,27	0,14	0,20
SL1344_1505	-0,66	6,40	0,03	0,05
SL1344_1506	0,18	5,32	0,61	0,67
SL1344_1507	1,21	3,66	0,14	0,19
SL1344_1508	2,03	6,13	0,00	0,00
SL1344_1509	1,30	4,78	0,02	0,04
SL1344_1510	0,86	3,68	0,23	0,30
SL1344_1511	0,71	4,15	0,25	0,31
SL1344_1512	-0,29	4,88	0,46	0,53
SL1344_1513	-0,65	5,60	0,04	0,07
SL1344_1514	1,91	9,41	0,00	0,00
SL1344_1515	1,15	6,33	0,00	0,00
SL1344_1517	1,11	7,83	0,00	0,00
SL1344_1518	-0,21	4,77	0,62	0,68
SL1344_1519	2,82	4,50	0,00	0,00
SL1344_1520	-0,18	7,00	0,51	0,58
SL1344_1521	-0,76	4,94	0,04	0,07
SL1344_1522	-0,19	5,09	0,61	0,67
SL1344_1524	-2,55	5,49	0,00	0,00
SL1344_1525	-1,66	5,79	0,00	0,00
SL1344_1526	-0,40	5,86	0,16	0,22
SL1344_1528	1,48	8,78	0,00	0,00
SL1344_1529	1,69	8,24	0,00	0,00
SL1344_1530	3,18	8,06	0,00	0,00
SL1344_1531	3,89	8,83	0,00	0,00
SL1344_1532	6,21	9,03	0,00	0,00
SL1344_1534	0,80	6,79	0,00	0,01
SL1344_1535	-0,20	5,64	0,55	0,61
SL1344_1536	0,47	6,03	0,15	0,20
SL1344_1537	-0,21	6,32	0,42	0,49
SL1344_1538	0,42	6,18	0,14	0,19
SL1344_1539	0,24	5,88	0,45	0,52
SL1344_1540	0,82	4,37	0,15	0,20
SL1344_1541	0,62	4,53	0,20	0,26
SL1344_1542	1,13	3,67	0,11	0,16
SL1344_1544	0,54	4,45	0,28	0,34
SL1344_1545	0,58	3,88	0,39	0,46
SL1344_1546	3,94	2,91	0,03	0,05
SL1344_1547	2,74	3,37	0,04	0,06
SL1344_1548	0,32	4,46	0,51	0,58
SL1344_1549	2,42	4,60	0,00	0,00
SL1344_1550	5,03	4,22	0,00	0,00
SL1344_1552	0,45	6,29	0,10	0,15
SL1344_1553	0,77	6,16	0,01	0,03
SL1344_1554	2,24	6,12	0,00	0,00
SL1344_1555	1,69	7,89	0,00	0,00
SL1344_1556	0,75	5,94	0,01	0,02
SL1344_1557	1,82	7,23	0,00	0,00
SL1344_1559	1,95	4,63	0,00	0,01
SL1344_1560	2,44	6,51	0,00	0,00
SL1344_1561	5,33	8,29	0,00	0,00
SL1344_1562	0,60	3,67	0,36	0,43
SL1344_1563	2,91	8,01	0,00	0,00
SL1344_1564	2,28	6,53	0,00	0,00
SL1344_1565	4,88	6,06	0,00	0,00
SL1344_1566	3,26	5,09	0,00	0,00
SL1344_1567	2,98	6,35	0,00	0,00
SL1344_1568	-0,60	6,67	0,02	0,04
SL1344_1569	-0,22	5,13	0,54	0,61
SL1344_1570	-0,48	5,74	0,11	0,16
SL1344_1571	0,05	7,88	0,83	0,86
SL1344_1572	1,14	3,81	0,13	0,18
SL1344_1573	0,22	5,19	0,57	0,63
SL1344_1574	-0,13	4,90	0,77	0,82
SL1344_1576	0,49	7,89	0,03	0,05
SL1344_1577	-0,66	6,76	0,01	0,02
SL1344_1578	0,07	5,37	0,85	0,88
SL1344_1581	0,91	7,10	0,00	0,00
SL1344_1582	-0,36	6,30	0,21	0,28
SL1344_1583	0,39	7,75	0,15	0,21
SL1344_1584	-0,44	4,75	0,29	0,36
SL1344_1585	-0,12	5,87	0,70	0,75
SL1344_1586	-0,02	6,10	0,95	0,96
SL1344_1587	-0,06	5,99	0,82	0,86
SL1344_1588	1,05	5,36	0,01	0,01
SL1344_1589	1,24	5,86	0,00	0,00
SL1344_1590	-0,03	7,12	0,91	0,93
SL1344_1591	0,26	8,90	0,22	0,28
SL1344_1592	0,66	8,09	0,00	0,01
SL1344_1594	1,65	5,69	0,00	0,00
SL1344_1595	2,54	5,08	0,00	0,00
SL1344_1596	3,53	5,65	0,00	0,00
SL1344_1598	4,25	3,63	0,00	0,00
SL1344_1599	3,22	4,38	0,00	0,00
SL1344_1600	2,11	3,88	0,00	0,00
SL1344_1602	1,33	8,94	0,00	0,00
SL1344_1604	0,76	4,33	0,14	0,19
SL1344_1605	0,64	4,31	0,19	0,25
SL1344_1606	1,33	5,87	0,00	0,00
SL1344_1607	1,74	4,23	0,00	0,01
SL1344_1609	1,18	8,09	0,00	0,00
SL1344_1610	-1,09	4,20	0,02	0,04
SL1344_1611	2,10	7,83	0,00	0,00
SL1344_1612	-2,25	9,44	0,00	0,00
SL1344_1613	2,02	7,74	0,00	0,00
SL1344_1614	4,36	7,58	0,00	0,00
SL1344_1615	5,11	8,30	0,00	0,00
SL1344_1616	5,10	7,25	0,00	0,00
SL1344_1618	7,77	8,83	0,00	0,00
SL1344_1620	7,32	9,81	0,00	0,00
SL1344_1621	0,85	5,15	0,03	0,05
SL1344_1622	-0,49	6,44	0,06	0,09
SL1344_1623	-1,14	5,11	0,00	0,01
SL1344_1624	-1,70	5,27	0,00	0,00
SL1344_1625	-0,88	5,33	0,01	0,03
SL1344_1626	-1,59	4,59	0,00	0,00
SL1344_1627	2,80	6,72	0,00	0,00
SL1344_1628	4,70	9,90	0,00	0,00
SL1344_1631	-0,61	9,21	0,00	0,01
SL1344_1632	1,29	5,24	0,00	0,01
SL1344_1633	0,51	7,89	0,02	0,04
SL1344_1634	1,04	5,16	0,01	0,03
SL1344_1636	-0,58	5,94	0,05	0,08
SL1344_1638	0,74	4,24	0,16	0,22
SL1344_1639	0,73	5,27	0,05	0,08
SL1344_1640	0,50	7,07	0,06	0,09
SL1344_1641	0,39	7,57	0,14	0,19
SL1344_1642	-0,18	5,06	0,63	0,69
SL1344_1643	-0,09	6,73	0,73	0,78
SL1344_1644	0,22	7,77	0,38	0,45
SL1344_1645	-0,60	7,01	0,02	0,04
SL1344_1646	0,69	8,93	0,00	0,00
SL1344_1648	0,48	7,51	0,05	0,08
SL1344_1649	1,56	5,13	0,00	0,00
SL1344_1650	0,44	5,33	0,24	0,31
SL1344_1651	0,95	7,93	0,00	0,00
SL1344_1652	1,21	5,88	0,00	0,00
SL1344_1653	0,02	6,64	0,94	0,95
SL1344_1654	-1,49	5,88	0,00	0,00
SL1344_1655	-2,08	6,38	0,00	0,00
SL1344_1656	-1,11	6,20	0,00	0,00
SL1344_1657	-1,40	6,54	0,00	0,00
SL1344_1658	-1,12	5,90	0,00	0,00
SL1344_1660	0,72	3,66	0,26	0,33
SL1344_1661	-0,24	3,98	0,66	0,72
SL1344_1662	1,48	5,61	0,00	0,00
SL1344_1663	0,26	5,28	0,46	0,53
SL1344_1664	-1,10	5,27	0,00	0,01
SL1344_1665	0,54	9,23	0,03	0,05
SL1344_1666	-0,24	7,99	0,29	0,36
SL1344_1667	0,28	4,98	0,45	0,52
SL1344_1668	1,85	7,16	0,00	0,00
SL1344_1670	0,09	5,29	0,79	0,83
SL1344_1671	-1,10	6,37	0,00	0,00
SL1344_1672	0,05	5,57	0,89	0,91
SL1344_1673	-0,18	7,51	0,48	0,55
SL1344_1674	-0,65	6,90	0,03	0,05
SL1344_1675	-1,13	6,76	0,00	0,00
SL1344_1676	-0,95	6,13	0,00	0,01
SL1344_1677	-1,91	7,87	0,00	0,00
SL1344_1678	4,57	3,63	0,00	0,01
SL1344_1679	0,31	4,28	0,54	0,60
SL1344_1680	1,69	10,06	0,00	0,00
SL1344_1681	0,56	6,04	0,06	0,09
SL1344_1682	-1,41	11,68	0,00	0,00
SL1344_1683	-1,67	7,79	0,00	0,00
SL1344_1684	-0,53	6,84	0,04	0,07
SL1344_1685	-0,31	7,06	0,24	0,31
SL1344_1686	-0,88	5,18	0,02	0,03
SL1344_1687	-0,12	6,96	0,63	0,68
SL1344_tRNA0026	0,24	6,60	0,39	0,46
SL1344_tRNA0027	1,75	7,29	0,00	0,00
SL1344_1688	0,89	4,75	0,08	0,11
SL1344_1689	3,25	4,09	0,00	0,00
SL1344_1690	1,03	4,11	0,09	0,14
SL1344_1691	1,90	5,16	0,00	0,00
SL1344_1692	2,51	6,51	0,00	0,00
SL1344_1693	2,25	5,43	0,00	0,00
SL1344_1694	1,25	6,50	0,00	0,00
SL1344_1695	0,93	5,17	0,02	0,04
SL1344_1696	-1,00	7,46	0,00	0,00
SL1344_1697	-0,77	6,57	0,00	0,01
SL1344_1699	-0,02	7,42	0,95	0,96
SL1344_1700	-0,85	6,77	0,00	0,01
SL1344_1701	-0,88	6,78	0,00	0,01
SL1344_1702	-1,51	5,62	0,00	0,00
SL1344_1703	-1,52	6,20	0,00	0,00
SL1344_1704	-1,26	7,30	0,00	0,00
SL1344_1705	-0,19	8,47	0,38	0,45
SL1344_1706	-1,07	5,40	0,00	0,01
SL1344_1707	0,16	7,63	0,47	0,54
SL1344_1708	-0,47	8,68	0,05	0,08
SL1344_1709	-0,20	5,61	0,54	0,61
SL1344_1711	0,27	5,29	0,50	0,57
SL1344_1712	0,07	8,05	0,74	0,79
SL1344_1713	-0,57	7,00	0,04	0,06
SL1344_1715	2,00	4,11	0,00	0,00
SL1344_1720	1,18	3,82	0,07	0,11
SL1344_1721	3,40	3,65	0,00	0,00
SL1344_1723	-1,53	7,37	0,00	0,00
SL1344_1724	-0,37	7,24	0,26	0,33
SL1344_1726	-3,82	4,95	0,00	0,00
SL1344_1727	-0,50	5,56	0,12	0,17
SL1344_1728	-0,81	5,39	0,03	0,05
SL1344_1729	-1,98	7,64	0,00	0,00
SL1344_1730	0,58	6,49	0,07	0,10
SL1344_1731	0,16	7,06	0,59	0,65
SL1344_1732	1,87	7,71	0,00	0,00
SL1344_1733	-0,19	7,75	0,39	0,46
SL1344_1734	-1,16	5,62	0,00	0,00
SL1344_1735	-0,96	7,32	0,00	0,00
SL1344_1736	2,23	3,03	0,07	0,11
SL1344_1739	0,60	6,57	0,04	0,06
SL1344_1740	-0,61	6,41	0,04	0,06
SL1344_1741	-0,97	5,72	0,00	0,00
SL1344_1742	-1,71	7,55	0,00	0,00
SL1344_1743	-1,87	8,54	0,00	0,00
SL1344_1745	2,62	6,53	0,00	0,00
SL1344_1747	0,88	8,30	0,00	0,00
SL1344_1748	1,66	7,17	0,00	0,00
SL1344_1749	-0,05	7,26	0,85	0,88
SL1344_1750	0,72	7,01	0,01	0,02
SL1344_1751	-2,34	8,59	0,00	0,00
SL1344_1753	-0,21	7,67	0,42	0,49
SL1344_1754	-0,28	5,94	0,45	0,52
SL1344_1755	0,55	7,03	0,05	0,07
SL1344_1756	0,76	5,16	0,07	0,10
SL1344_1757	-0,33	6,98	0,20	0,26
SL1344_1759	1,65	9,42	0,00	0,00
SL1344_1760	0,97	9,39	0,00	0,00
SL1344_1761	0,40	10,25	0,06	0,10
SL1344_1762	2,14	5,76	0,00	0,00
SL1344_1763	3,59	5,34	0,00	0,00
SL1344_1764	1,61	6,32	0,00	0,00
SL1344_1765	1,44	6,69	0,00	0,00
SL1344_1771	1,67	7,81	0,00	0,00
SL1344_1772	0,54	4,53	0,26	0,33
SL1344_1773	1,99	9,24	0,00	0,00
SL1344_1774	-0,19	9,67	0,36	0,44
SL1344_1775	-0,15	8,25	0,49	0,56
SL1344_1776	-0,76	8,32	0,00	0,00
SL1344_1777	-0,29	7,47	0,28	0,34
SL1344_1778	-0,04	7,98	0,86	0,89
SL1344_1779	0,46	5,93	0,14	0,19
SL1344_1782	2,04	6,12	0,00	0,00
SL1344_1784	-2,32	6,15	0,00	0,00
SL1344_1785	-0,60	3,86	0,34	0,42
SL1344_1786	0,64	6,26	0,05	0,08
SL1344_1787	0,20	6,24	0,54	0,61
SL1344_1788	0,47	3,67	0,49	0,56
SL1344_1789	1,40	5,12	0,02	0,03
SL1344_1790	1,01	4,60	0,03	0,06
SL1344_1793	2,76	9,09	0,00	0,00
SL1344_1795	4,04	9,67	0,00	0,00
SL1344_1796	4,02	3,03	0,02	0,04
SL1344_1800	6,06	3,64	0,00	0,00
SL1344_1805	2,42	3,45	0,01	0,01
SL1344_1806	3,84	4,07	0,00	0,00
SL1344_1807	0,34	5,66	0,29	0,36
SL1344_1808	-0,47	7,28	0,06	0,09
SL1344_1809	-0,91	6,98	0,00	0,00
SL1344_1811	0,01	6,53	0,98	0,98
SL1344_1812	0,16	6,42	0,57	0,63
SL1344_1813	3,72	8,73	0,00	0,00
SL1344_1814	3,30	9,40	0,00	0,00
SL1344_1815	3,47	9,10	0,00	0,00
SL1344_1817	0,73	6,92	0,01	0,01
SL1344_1818	0,23	6,62	0,38	0,45
SL1344_1819	-0,95	7,14	0,00	0,00
SL1344_1820	-0,43	8,17	0,07	0,10
SL1344_1821	0,57	5,60	0,13	0,18
SL1344_1822	-0,26	8,04	0,27	0,34
SL1344_1823	1,25	6,79	0,00	0,00
SL1344_1824	0,76	9,10	0,00	0,00
SL1344_1825	0,68	10,01	0,00	0,01
SL1344_1826	1,15	6,96	0,00	0,00
SL1344_1827	0,77	6,70	0,02	0,04
SL1344_1828	1,11	7,10	0,00	0,00
SL1344_1829	1,37	7,56	0,00	0,00
SL1344_1830	2,29	4,79	0,00	0,00
SL1344_1830A	7,39	4,39	0,00	0,00
SL1344_1832	0,88	3,72	0,18	0,24
SL1344_1833	1,21	6,40	0,00	0,00
SL1344_1834	0,59	7,96	0,01	0,02
SL1344_1835	1,05	7,51	0,00	0,00
SL1344_1836	1,06	9,12	0,00	0,00
SL1344_1837	0,31	5,60	0,41	0,49
SL1344_1838	1,10	4,35	0,06	0,09
SL1344_1839	-0,17	6,02	0,55	0,61
SL1344_1840	0,41	6,48	0,14	0,19
SL1344_1841	0,62	6,02	0,04	0,07
SL1344_1842	3,44	8,03	0,00	0,00
SL1344_1843	-0,22	4,87	0,58	0,64
SL1344_1844	1,21	7,99	0,00	0,00
SL1344_1845	2,32	5,79	0,00	0,00
SL1344_1846	0,86	6,21	0,00	0,01
SL1344_1847	-2,69	4,32	0,00	0,00
SL1344_1848	-2,90	6,33	0,00	0,00
SL1344_1849	-3,70	5,97	0,00	0,00
SL1344_1850	-3,89	7,32	0,00	0,00
SL1344_1851	-4,37	7,11	0,00	0,00
SL1344_1852	-4,31	6,74	0,00	0,00
SL1344_1853	-3,93	6,14	0,00	0,00
SL1344_1854	-4,71	7,15	0,00	0,00
SL1344_1855	-4,36	7,06	0,00	0,00
SL1344_1856	-4,44	8,16	0,00	0,00
SL1344_1857	-3,54	6,09	0,00	0,00
SL1344_1858	-3,60	6,28	0,00	0,00
SL1344_1859	-0,84	7,86	0,00	0,00
SL1344_1860	-0,72	7,16	0,00	0,01
SL1344_1861	0,30	5,14	0,47	0,54
SL1344_1862	-0,59	6,87	0,02	0,04
SL1344_1863	-0,88	6,36	0,00	0,00
SL1344_1864	0,92	4,10	0,12	0,17
SL1344_1865	2,54	4,58	0,00	0,00
SL1344_1866	2,01	4,39	0,00	0,00
SL1344_1867	-5,54	5,24	0,00	0,00
SL1344_1868	-0,20	4,85	0,64	0,69
SL1344_1870	-0,52	5,41	0,09	0,13
SL1344_1871	1,18	8,36	0,00	0,00
SL1344_1872	1,51	7,34	0,00	0,00
SL1344_1873	3,27	8,28	0,00	0,00
SL1344_1874	2,33	7,50	0,00	0,00
SL1344_tRNA0028	0,66	10,92	0,49	0,56
SL1344_tRNA0029	1,18	12,56	0,17	0,23
SL1344_tRNA0030	-0,23	7,80	0,43	0,50
SL1344_1875	-2,05	6,10	0,00	0,00
SL1344_1876	-0,37	7,12	0,14	0,19
SL1344_1877	0,34	7,27	0,19	0,25
SL1344_1879	-0,53	4,94	0,17	0,23
SL1344_1880	-0,52	5,19	0,19	0,25
SL1344_1881	-0,38	4,79	0,38	0,46
SL1344_1882	-0,66	5,45	0,06	0,10
SL1344_1883	-0,32	7,29	0,22	0,28
SL1344_1884	-3,59	5,27	0,00	0,00
SL1344_1885	-5,53	7,82	0,00	0,00
SL1344_1887	-2,81	5,79	0,00	0,00
SL1344_1888	-6,75	10,73	0,00	0,00
SL1344_1889	-5,32	7,42	0,00	0,00
SL1344_1890	-4,87	5,05	0,00	0,00
SL1344_1891	-3,69	5,07	0,00	0,00
SL1344_1892	-0,88	5,48	0,01	0,02
SL1344_1893	-0,85	6,33	0,00	0,01
SL1344_1894	-1,09	4,22	0,03	0,04
SL1344_1896	-3,67	4,44	0,00	0,00
SL1344_1897	-3,26	3,81	0,00	0,00
SL1344_1898	-5,06	6,82	0,00	0,00
SL1344_1899	-4,47	6,54	0,00	0,00
SL1344_1900	-3,87	5,92	0,00	0,00
SL1344_1901	-3,39	5,82	0,00	0,00
SL1344_1902	-3,04	4,62	0,00	0,00
SL1344_1903	-3,47	5,24	0,00	0,00
SL1344_1904	-4,65	5,75	0,00	0,00
SL1344_1905	-4,91	6,97	0,00	0,00
SL1344_1906	-3,59	6,41	0,00	0,00
SL1344_1907	-4,49	4,94	0,00	0,00
SL1344_1908	-2,72	5,22	0,00	0,00
SL1344_1910	-2,22	4,25	0,00	0,00
SL1344_1911	1,77	4,71	0,00	0,00
SL1344_1914	2,25	4,68	0,00	0,00
SL1344_1915	0,62	5,89	0,06	0,09
SL1344_1917	0,06	5,55	0,86	0,89
SL1344_1918	0,77	3,54	0,25	0,32
SL1344_1919	1,13	5,26	0,01	0,01
SL1344_1920	0,35	6,82	0,18	0,24
SL1344_1921	2,56	5,82	0,00	0,00
SL1344_1923	0,64	4,45	0,19	0,24
SL1344_1925	3,42	6,87	0,00	0,00
SL1344_1926	4,75	5,84	0,00	0,00
SL1344_1927B	1,71	6,32	0,00	0,00
SL1344_1928	5,62	9,86	0,00	0,00
SL1344_1929	1,04	4,55	0,05	0,08
SL1344_1930	0,87	4,80	0,10	0,15
SL1344_1931	2,32	4,02	0,01	0,02
SL1344_1932	1,56	3,74	0,04	0,06
SL1344_1933	1,15	3,43	0,19	0,25
SL1344_1934	3,61	2,75	0,05	0,08
SL1344_1935	0,50	4,03	0,45	0,52
SL1344_1936	0,56	4,78	0,27	0,34
SL1344_1937	1,12	4,82	0,04	0,06
SL1344_1938	1,19	6,25	0,06	0,09
SL1344_1939	1,20	3,98	0,08	0,11
SL1344_1940	0,12	4,26	0,84	0,87
SL1344_1941	0,49	5,24	0,31	0,38
SL1344_1942	0,07	3,35	0,94	0,95
SL1344_1943	1,41	3,29	0,17	0,22
SL1344_1944	-1,03	3,53	0,15	0,21
SL1344_1945	-0,32	3,74	0,67	0,72
SL1344_1947	-0,24	5,23	0,66	0,71
SL1344_1948	-0,62	4,58	0,25	0,32
SL1344_1949	0,55	4,30	0,29	0,36
SL1344_1950	0,13	4,95	0,78	0,82
SL1344_1951	-0,94	3,62	0,13	0,18
SL1344_1952	-0,24	3,18	0,77	0,81
SL1344_1953	-0,14	4,87	0,77	0,81
SL1344_1954	-0,58	3,23	0,50	0,56
SL1344_1955	-1,04	3,95	0,11	0,15
SL1344_1956	-0,39	3,62	0,56	0,63
SL1344_1957	0,29	3,18	0,73	0,78
SL1344_1958	0,16	4,75	0,71	0,76
SL1344_1959	0,47	3,59	0,48	0,55
SL1344_1960	0,31	3,52	0,64	0,69
SL1344_1961	0,25	4,05	0,76	0,80
SL1344_1962	-0,01	3,64	0,99	0,99
SL1344_1963	0,15	3,30	0,84	0,88
SL1344_1964	0,30	3,45	0,66	0,71
SL1344_1965	1,77	10,78	0,02	0,04
SL1344_1966	1,67	4,96	0,00	0,00
SL1344_1967	-0,17	8,81	0,47	0,54
SL1344_1968	-2,05	6,90	0,00	0,00
SL1344_1969	-1,29	5,09	0,00	0,00
SL1344_1973	-0,45	4,29	0,37	0,45
SL1344_1974	0,97	3,68	0,17	0,22
SL1344_1976	1,22	5,03	0,00	0,01
SL1344_tRNA0031	1,03	9,07	0,07	0,10
SL1344_1977	1,82	5,43	0,00	0,00
SL1344_tRNA0032	-0,37	6,78	0,48	0,55
SL1344_1979	0,51	3,95	0,34	0,42
SL1344_1982	1,30	4,36	0,01	0,03
SL1344_1983	0,22	4,67	0,61	0,67
SL1344_1986	-0,58	6,63	0,05	0,08
SL1344_1987	0,70	5,10	0,09	0,13
SL1344_1988	-0,26	5,66	0,42	0,49
SL1344_tRNA0034	1,41	7,43	0,08	0,11
SL1344_1990	-0,84	4,93	0,03	0,05
SL1344_tRNA0035	-0,17	5,12	0,65	0,71
SL1344_1991	0,80	5,01	0,09	0,13
SL1344_1992	0,55	5,27	0,15	0,21
SL1344_1993	0,15	5,42	0,70	0,75
SL1344_1994	0,22	4,83	0,58	0,64
SL1344_1995	0,49	5,68	0,15	0,20
SL1344_1996	-0,23	5,02	0,58	0,64
SL1344_1997	-0,54	4,97	0,15	0,20
SL1344_1999	-0,60	4,55	0,20	0,26
SL1344_2000	-1,23	4,16	0,02	0,03
SL1344_2001	0,03	4,35	0,94	0,96
SL1344_2002	-1,69	4,17	0,00	0,00
SL1344_2003	-0,99	4,36	0,04	0,07
SL1344_2004	-0,43	4,11	0,42	0,49
SL1344_2005	-0,10	4,08	0,87	0,90
SL1344_2006	-0,18	3,92	0,77	0,81
SL1344_2007	-0,23	3,86	0,71	0,76
SL1344_2008	-0,03	4,31	0,95	0,96
SL1344_2009	0,07	3,38	0,93	0,95
SL1344_2010	1,16	3,91	0,08	0,12
SL1344_2011	0,40	4,10	0,49	0,56
SL1344_2012	0,92	5,13	0,04	0,06
SL1344_2013	0,98	4,16	0,07	0,10
SL1344_2019	1,52	3,40	0,06	0,09
SL1344_2033	0,47	3,65	0,50	0,57
SL1344_2034	0,12	5,32	0,76	0,80
SL1344_2035	-0,99	8,91	0,00	0,00
SL1344_2036	1,87	6,70	0,00	0,00
SL1344_2037	3,88	8,44	0,00	0,00
SL1344_2038	-0,04	4,90	0,93	0,95
SL1344_2039	-0,12	4,33	0,82	0,85
SL1344_2040	1,17	3,97	0,07	0,11
SL1344_2041	0,73	4,81	0,09	0,13
SL1344_2043	-1,91	4,75	0,00	0,00
SL1344_2044	-0,44	5,79	0,16	0,22
SL1344_2045	0,51	7,14	0,05	0,08
SL1344_2046	1,07	6,33	0,00	0,00
SL1344_2047	0,63	7,59	0,02	0,03
SL1344_2048	0,76	7,82	0,02	0,04
SL1344_2049	1,24	7,98	0,00	0,00
SL1344_2050	1,40	7,61	0,00	0,00
SL1344_2051	1,92	8,52	0,00	0,00
SL1344_2052	1,66	7,73	0,00	0,00
SL1344_2053	1,67	7,30	0,00	0,00
SL1344_2054	1,43	7,88	0,00	0,00
SL1344_2055	1,46	7,67	0,00	0,00
SL1344_2056	-0,35	8,74	0,09	0,13
SL1344_2057	0,32	7,77	0,24	0,31
SL1344_2058	-0,58	7,80	0,01	0,03
SL1344_2059	-0,86	7,75	0,00	0,00
SL1344_2060	-1,65	7,45	0,00	0,00
