locus tag	logFC	logCPM	PValue	FDR
SL1344_1372	-0,27	4,96	0,62	0,71
SL1344_1373	0,74	5,70	0,07	0,14
SL1344_1374	1,79	5,42	0,00	0,00
SL1344_1376	0,96	9,52	0,00	0,00
SL1344_1377	1,40	8,98	0,00	0,00
SL1344_1378	1,46	5,05	0,02	0,05
SL1344_1379	0,99	5,22	0,07	0,13
SL1344_1380	-0,16	5,81	0,69	0,77
SL1344_1381	-0,58	8,51	0,02	0,04
SL1344_1382	0,11	5,97	0,79	0,85
SL1344_1383	-0,08	5,43	0,87	0,91
SL1344_1384	-2,88	7,61	0,00	0,00
SL1344_1385	0,09	5,97	0,82	0,87
SL1344_1386	0,07	6,37	0,82	0,87
SL1344_1387	0,59	5,81	0,14	0,23
SL1344_1388	-0,43	6,32	0,25	0,37
SL1344_1389	-0,18	7,69	0,52	0,63
SL1344_1390	0,24	7,07	0,43	0,55
SL1344_1391	-0,76	8,31	0,00	0,01
SL1344_1392	0,03	6,87	0,91	0,94
SL1344_1394	1,68	6,50	0,00	0,00
SL1344_1395	0,41	7,44	0,16	0,26
SL1344_1396	0,42	8,08	0,08	0,15
SL1344_1397	-0,53	6,38	0,11	0,19
SL1344_1398	1,23	8,88	0,00	0,00
SL1344_1400	1,94	6,97	0,00	0,00
SL1344_1401	-1,64	4,67	0,05	0,10
SL1344_1402	-0,76	5,12	0,16	0,27
SL1344_1403	0,63	3,39	0,54	0,65
SL1344_1404	0,49	4,48	0,52	0,63
SL1344_1405	2,25	8,40	0,00	0,00
SL1344_1406	-4,45	4,49	0,00	0,00
SL1344_1407	-1,23	5,85	0,01	0,03
SL1344_1408	-0,44	7,49	0,13	0,22
SL1344_1409	-1,32	8,00	0,00	0,00
SL1344_1410	-1,31	7,94	0,00	0,00
SL1344_1411	-0,43	5,80	0,44	0,56
SL1344_1412	0,08	5,43	0,93	0,95
SL1344_1413	-1,15	5,06	0,26	0,38
SL1344_1414	2,06	5,84	0,00	0,00
SL1344_1416	-2,53	5,47	0,00	0,00
SL1344_1417	0,14	4,45	0,89	0,93
SL1344_1418	1,41	6,54	0,00	0,00
SL1344_1419	1,05	5,79	0,02	0,06
SL1344_1420	-1,37	4,95	0,05	0,10
SL1344_1421	-0,61	6,02	0,09	0,17
SL1344_1422	-1,08	5,07	0,04	0,09
SL1344_1423	-1,02	4,52	0,12	0,21
SL1344_1424	-1,96	5,10	0,01	0,02
SL1344_1425	0,52	6,16	0,22	0,33
SL1344_1426	1,28	5,97	0,00	0,01
SL1344_1427	-2,02	3,54	0,16	0,26
SL1344_1428	-0,55	4,17	0,60	0,70
SL1344_1429	-1,41	5,40	0,06	0,12
SL1344_1430	-0,92	5,49	0,05	0,10
SL1344_1431	0,05	5,72	0,91	0,94
SL1344_1432	0,35	7,67	0,20	0,31
SL1344_1433	-0,35	7,06	0,26	0,38
SL1344_1434	0,80	3,96	0,26	0,38
SL1344_1435	-1,15	3,29	0,45	0,57
SL1344_1437	0,09	5,01	0,92	0,95
SL1344_1438	1,30	5,90	0,01	0,02
SL1344_1440	1,21	5,88	0,00	0,01
SL1344_1441	0,03	7,88	0,92	0,95
SL1344_1442	0,08	6,32	0,84	0,89
SL1344_1444	1,21	3,84	0,20	0,31
SL1344_1445	-0,44	4,88	0,39	0,52
SL1344_1446	-3,34	4,71	0,00	0,00
SL1344_1447	-0,33	4,86	0,62	0,72
SL1344_1449	-4,22	4,61	0,09	0,16
SL1344_1450	-2,48	4,71	0,04	0,09
SL1344_1451	2,79	6,62	0,00	0,00
SL1344_1452	-1,84	5,50	0,00	0,00
SL1344_1453	-1,20	5,11	0,12	0,21
SL1344_1454	-0,30	4,88	0,68	0,77
SL1344_1455	-1,10	5,04	0,10	0,18
SL1344_1456	0,02	4,35	0,98	0,99
SL1344_1457	-2,25	6,73	0,00	0,00
SL1344_1458	1,71	3,64	0,12	0,21
SL1344_1459	-0,53	4,19	0,54	0,65
SL1344_1461	1,78	4,41	0,01	0,03
SL1344_1462	2,79	5,66	0,00	0,00
SL1344_1463	2,53	4,30	0,00	0,00
SL1344_1465	2,39	5,34	0,00	0,00
SL1344_1466	1,85	6,18	0,00	0,00
SL1344_1467	3,36	6,83	0,00	0,00
SL1344_1468	3,96	4,97	0,00	0,00
SL1344_1469	3,52	6,93	0,00	0,00
SL1344_1470	-0,28	6,29	0,40	0,53
SL1344_1471	5,36	7,29	0,00	0,00
SL1344_1472	5,11	7,57	0,00	0,00
SL1344_1473	5,93	7,31	0,00	0,00
SL1344_1474	3,24	4,48	0,00	0,00
SL1344_1475	2,39	4,38	0,01	0,04
SL1344_1476	1,08	4,96	0,07	0,13
SL1344_1477	6,20	9,41	0,00	0,00
SL1344_1478	-0,03	5,90	0,96	0,97
SL1344_1481	0,73	3,86	0,46	0,58
SL1344_1482	2,11	4,39	0,01	0,03
SL1344_1483	0,27	3,45	0,89	0,92
SL1344_1484	-3,17	5,77	0,00	0,00
SL1344_1485	-0,34	4,82	0,57	0,67
SL1344_1486	0,57	4,61	0,31	0,43
SL1344_1487	1,20	4,62	0,06	0,12
SL1344_1488	0,00	6,19	1,00	1,00
SL1344_1489	0,16	4,98	0,73	0,81
SL1344_1490	0,21	4,73	0,70	0,78
SL1344_1491	-0,34	3,62	0,70	0,78
SL1344_1492	-2,49	4,74	0,00	0,00
SL1344_1493	1,03	5,82	0,01	0,04
SL1344_1496	-0,36	7,55	0,19	0,30
SL1344_1497	1,63	6,85	0,00	0,00
SL1344_1498	0,29	6,02	0,50	0,61
SL1344_1499	-0,58	5,94	0,25	0,37
SL1344_1500	-1,15	6,59	0,00	0,01
SL1344_1503	-3,10	10,51	0,00	0,00
SL1344_1504	1,79	3,27	0,17	0,27
SL1344_1505	-0,42	6,40	0,25	0,37
SL1344_1506	-0,79	5,32	0,14	0,23
SL1344_1507	1,15	3,66	0,30	0,43
SL1344_1508	1,74	6,13	0,00	0,00
SL1344_1509	1,96	4,78	0,00	0,01
SL1344_1510	2,10	3,68	0,01	0,04
SL1344_1511	0,91	4,15	0,26	0,38
SL1344_1512	-0,37	4,88	0,49	0,60
SL1344_1513	-0,28	5,60	0,50	0,61
SL1344_1514	4,24	9,41	0,00	0,00
SL1344_1515	-0,07	6,33	0,87	0,91
SL1344_1517	-0,53	7,83	0,07	0,13
SL1344_1518	0,37	4,77	0,49	0,61
SL1344_1519	-0,13	4,50	0,90	0,94
SL1344_1520	0,16	7,00	0,62	0,72
SL1344_1521	-2,12	4,94	0,00	0,01
SL1344_1522	-0,50	5,09	0,33	0,45
SL1344_1524	-3,99	5,49	0,00	0,00
SL1344_1525	-2,78	5,79	0,00	0,00
SL1344_1526	-2,39	5,86	0,00	0,00
SL1344_1528	4,18	8,78	0,00	0,00
SL1344_1529	4,91	8,24	0,00	0,00
SL1344_1530	6,20	8,06	0,00	0,00
SL1344_1531	5,79	8,83	0,00	0,00
SL1344_1532	7,04	9,03	0,00	0,00
SL1344_1534	-1,88	6,79	0,00	0,00
SL1344_1535	-1,81	5,64	0,00	0,01
SL1344_1536	-1,49	6,03	0,00	0,01
SL1344_1537	-1,09	6,32	0,00	0,01
SL1344_1538	0,23	6,18	0,52	0,63
SL1344_1539	0,02	5,88	0,96	0,97
SL1344_1540	1,33	4,37	0,06	0,11
SL1344_1541	0,51	4,53	0,43	0,55
SL1344_1542	-1,58	3,67	0,30	0,42
SL1344_1544	1,02	4,45	0,11	0,19
SL1344_1545	1,11	3,88	0,21	0,32
SL1344_1546	5,22	2,91	0,01	0,02
SL1344_1547	3,89	3,37	0,01	0,02
SL1344_1548	1,22	4,46	0,04	0,09
SL1344_1549	1,95	4,60	0,02	0,05
SL1344_1550	1,11	4,22	0,58	0,68
SL1344_1552	-0,28	6,29	0,44	0,56
SL1344_1553	1,40	6,16	0,00	0,00
SL1344_1554	3,50	6,12	0,00	0,00
SL1344_1555	3,96	7,89	0,00	0,00
SL1344_1556	-3,05	5,94	0,00	0,00
SL1344_1557	-0,92	7,23	0,02	0,05
SL1344_1559	3,57	4,63	0,00	0,00
SL1344_1560	4,71	6,51	0,00	0,00
SL1344_1561	7,77	8,29	0,00	0,00
SL1344_1562	-0,01	3,67	0,99	1,00
SL1344_1563	5,51	8,01	0,00	0,00
SL1344_1564	4,15	6,53	0,00	0,00
SL1344_1565	6,21	6,06	0,00	0,00
SL1344_1566	4,69	5,09	0,00	0,00
SL1344_1567	2,70	6,35	0,00	0,00
SL1344_1568	-1,05	6,67	0,00	0,01
SL1344_1569	-0,87	5,13	0,11	0,19
SL1344_1570	-0,43	5,74	0,28	0,40
SL1344_1571	-1,18	7,88	0,00	0,00
SL1344_1572	0,35	3,81	0,77	0,84
SL1344_1573	1,46	5,19	0,00	0,01
SL1344_1574	1,28	4,90	0,02	0,04
SL1344_1576	1,85	7,89	0,00	0,00
SL1344_1577	-1,27	6,76	0,00	0,00
SL1344_1578	-1,16	5,37	0,04	0,09
SL1344_1581	1,83	7,10	0,00	0,00
SL1344_1582	0,56	6,30	0,10	0,18
SL1344_1583	1,92	7,75	0,00	0,00
SL1344_1584	0,03	4,75	0,96	0,98
SL1344_1585	0,25	5,87	0,52	0,63
SL1344_1586	0,54	6,10	0,12	0,21
SL1344_1587	0,26	5,99	0,46	0,58
SL1344_1588	-0,22	5,36	0,69	0,78
SL1344_1589	0,29	5,86	0,53	0,64
SL1344_1590	0,73	7,12	0,02	0,05
SL1344_1591	-0,94	8,90	0,00	0,00
SL1344_1592	1,15	8,09	0,00	0,00
SL1344_1594	0,43	5,69	0,41	0,54
SL1344_1595	0,23	5,08	0,76	0,83
SL1344_1596	0,28	5,65	0,74	0,81
SL1344_1598	1,95	3,63	0,27	0,39
SL1344_1599	-0,89	4,38	0,57	0,67
SL1344_1600	-1,40	3,88	0,34	0,46
SL1344_1602	4,58	8,94	0,00	0,00
SL1344_1604	-1,05	4,33	0,24	0,36
SL1344_1605	-3,06	4,31	0,01	0,03
SL1344_1606	1,84	5,87	0,00	0,00
SL1344_1607	-0,64	4,23	0,55	0,66
SL1344_1609	2,18	8,09	0,00	0,00
SL1344_1610	-2,01	4,20	0,01	0,03
SL1344_1611	3,07	7,83	0,00	0,00
SL1344_1612	-0,43	9,44	0,07	0,13
SL1344_1613	0,18	7,74	0,51	0,62
SL1344_1614	1,39	7,58	0,00	0,00
SL1344_1615	0,49	8,30	0,31	0,44
SL1344_1616	2,74	7,25	0,00	0,00
SL1344_1618	3,26	8,83	0,00	0,00
SL1344_1620	3,07	9,81	0,00	0,00
SL1344_1621	-1,02	5,15	0,12	0,20
SL1344_1622	-1,00	6,44	0,00	0,01
SL1344_1623	-0,64	5,11	0,18	0,28
SL1344_1624	-0,66	5,27	0,18	0,28
SL1344_1625	0,36	5,33	0,39	0,52
SL1344_1626	0,68	4,59	0,18	0,28
SL1344_1627	0,56	6,72	0,19	0,29
SL1344_1628	6,22	9,90	0,00	0,00
SL1344_1631	0,10	9,21	0,65	0,74
SL1344_1632	-1,77	5,24	0,03	0,07
SL1344_1633	-0,20	7,89	0,42	0,54
SL1344_1634	1,01	5,16	0,06	0,12
SL1344_1636	-0,89	5,94	0,03	0,07
SL1344_1638	-1,01	4,24	0,27	0,39
SL1344_1639	-0,36	5,27	0,52	0,63
SL1344_1640	0,12	7,07	0,69	0,77
SL1344_1641	-0,24	7,57	0,43	0,55
SL1344_1642	-0,02	5,06	0,97	0,98
SL1344_1643	-0,54	6,73	0,11	0,19
SL1344_1644	0,62	7,77	0,03	0,06
SL1344_1645	-1,88	7,01	0,00	0,00
SL1344_1646	-0,56	8,93	0,01	0,03
SL1344_1648	1,52	7,51	0,00	0,00
SL1344_1649	-0,05	5,13	0,93	0,96
SL1344_1650	-0,44	5,33	0,42	0,54
SL1344_1651	-1,09	7,93	0,00	0,00
SL1344_1652	0,80	5,88	0,06	0,12
SL1344_1653	-0,48	6,64	0,21	0,32
SL1344_1654	-0,25	5,88	0,60	0,70
SL1344_1655	-1,36	6,38	0,00	0,00
SL1344_1656	-1,25	6,20	0,00	0,00
SL1344_1657	-1,57	6,54	0,00	0,00
SL1344_1658	-1,33	5,90	0,00	0,01
SL1344_1660	-2,20	3,66	0,12	0,21
SL1344_1661	-2,30	3,98	0,03	0,07
SL1344_1662	-1,54	5,61	0,03	0,06
SL1344_1663	-0,96	5,28	0,08	0,15
SL1344_1664	-0,58	5,27	0,23	0,34
SL1344_1665	2,05	9,23	0,00	0,00
SL1344_1666	1,05	7,99	0,00	0,00
SL1344_1667	-1,28	4,98	0,04	0,08
SL1344_1668	-1,05	7,16	0,02	0,05
SL1344_1670	-0,20	5,29	0,68	0,77
SL1344_1671	-1,47	6,37	0,00	0,00
SL1344_1672	0,19	5,57	0,68	0,77
SL1344_1673	0,62	7,51	0,03	0,07
SL1344_1674	0,97	6,90	0,00	0,01
SL1344_1675	0,69	6,76	0,03	0,07
SL1344_1676	1,07	6,13	0,00	0,01
SL1344_1677	-0,09	7,87	0,72	0,80
SL1344_1678	6,70	3,63	0,00	0,00
SL1344_1679	0,64	4,28	0,32	0,44
SL1344_1680	1,86	10,06	0,00	0,00
SL1344_1681	-1,62	6,04	0,00	0,00
SL1344_1682	-0,76	11,68	0,00	0,00
SL1344_1683	-0,93	7,79	0,00	0,00
SL1344_1684	0,42	6,84	0,16	0,26
SL1344_1685	0,51	7,06	0,10	0,17
SL1344_1686	-1,89	5,18	0,00	0,00
SL1344_1687	-0,28	6,96	0,36	0,48
SL1344_tRNA0026	-3,17	6,60	0,00	0,00
SL1344_tRNA0027	-0,19	7,29	0,58	0,68
SL1344_1688	0,87	4,75	0,19	0,30
SL1344_1689	2,16	4,09	0,07	0,14
SL1344_1690	0,57	4,11	0,51	0,62
SL1344_1691	-1,09	5,16	0,16	0,26
SL1344_1692	1,14	6,51	0,11	0,20
SL1344_1693	1,37	5,43	0,03	0,06
SL1344_1694	0,39	6,50	0,31	0,43
SL1344_1695	0,84	5,17	0,11	0,20
SL1344_1696	-1,55	7,46	0,00	0,00
SL1344_1697	-0,99	6,57	0,00	0,01
SL1344_1699	-1,87	7,42	0,00	0,00
SL1344_1700	-0,13	6,77	0,68	0,77
SL1344_1701	-0,94	6,78	0,01	0,02
SL1344_1702	-0,92	5,62	0,04	0,09
SL1344_1703	-2,00	6,20	0,00	0,00
SL1344_1704	-1,20	7,30	0,00	0,00
SL1344_1705	-0,93	8,47	0,00	0,00
SL1344_1706	-0,07	5,40	0,86	0,91
SL1344_1707	0,13	7,63	0,61	0,71
SL1344_1708	0,67	8,68	0,01	0,03
SL1344_1709	-0,89	5,61	0,06	0,12
SL1344_1711	-0,12	5,29	0,84	0,89
SL1344_1712	-1,78	8,05	0,00	0,00
SL1344_1713	-1,65	7,00	0,00	0,00
SL1344_1715	0,31	4,11	0,75	0,82
SL1344_1720	-0,15	3,82	0,89	0,93
SL1344_1721	1,77	3,65	0,24	0,35
SL1344_1723	-1,21	7,37	0,00	0,00
SL1344_1724	2,22	7,24	0,00	0,00
SL1344_1726	-5,87	4,95	0,00	0,00
SL1344_1727	-0,78	5,56	0,08	0,15
SL1344_1728	0,19	5,39	0,67	0,76
SL1344_1729	-1,77	7,64	0,00	0,00
SL1344_1730	2,21	6,49	0,00	0,00
SL1344_1731	1,59	7,06	0,00	0,00
SL1344_1732	3,50	7,71	0,00	0,00
SL1344_1733	0,16	7,75	0,50	0,61
SL1344_1734	-1,13	5,62	0,02	0,04
SL1344_1735	0,17	7,32	0,53	0,64
SL1344_1736	2,93	3,03	0,06	0,12
SL1344_1739	-0,92	6,57	0,02	0,06
SL1344_1740	-0,68	6,41	0,07	0,13
SL1344_1741	-1,42	5,72	0,00	0,00
SL1344_1742	-2,43	7,55	0,00	0,00
SL1344_1743	-1,11	8,54	0,00	0,00
SL1344_1745	0,69	6,53	0,14	0,24
SL1344_1747	1,33	8,30	0,00	0,00
SL1344_1748	0,11	7,17	0,74	0,81
SL1344_1749	-1,69	7,26	0,00	0,00
SL1344_1750	-0,55	7,01	0,11	0,19
SL1344_1751	-0,93	8,59	0,01	0,02
SL1344_1753	1,18	7,67	0,00	0,00
SL1344_1754	1,43	5,94	0,00	0,00
SL1344_1755	-0,15	7,03	0,64	0,74
SL1344_1756	1,81	5,16	0,00	0,00
SL1344_1757	0,52	6,98	0,07	0,14
SL1344_1759	4,41	9,42	0,00	0,00
SL1344_1760	3,63	9,39	0,00	0,00
SL1344_1761	3,09	10,25	0,00	0,00
SL1344_1762	4,09	5,76	0,00	0,00
SL1344_1763	1,07	5,34	0,20	0,32
SL1344_1764	0,10	6,32	0,82	0,87
SL1344_1765	1,13	6,69	0,00	0,00
SL1344_1771	-0,43	7,81	0,17	0,27
SL1344_1772	-0,96	4,53	0,22	0,34
SL1344_1773	-0,99	9,24	0,00	0,00
SL1344_1774	0,34	9,67	0,12	0,21
SL1344_1775	-0,12	8,25	0,63	0,73
SL1344_1776	0,87	8,32	0,00	0,00
SL1344_1777	1,66	7,47	0,00	0,00
SL1344_1778	1,81	7,98	0,00	0,00
SL1344_1779	-0,35	5,93	0,41	0,53
SL1344_1782	4,22	6,12	0,00	0,00
SL1344_1784	-2,59	6,15	0,00	0,00
SL1344_1785	-1,44	3,86	0,17	0,28
SL1344_1786	1,32	6,26	0,00	0,00
SL1344_1787	1,06	6,24	0,01	0,02
SL1344_1788	0,21	3,67	0,83	0,88
SL1344_1789	3,67	5,12	0,00	0,00
SL1344_1790	0,54	4,60	0,41	0,53
SL1344_1793	6,68	9,09	0,00	0,00
SL1344_1795	8,26	9,67	0,00	0,00
SL1344_1796	5,02	3,03	0,01	0,03
SL1344_1800	4,01	3,64	0,06	0,13
SL1344_1805	-3,39	3,45	0,22	0,33
SL1344_1806	1,11	4,07	0,46	0,58
SL1344_1807	-0,60	5,66	0,19	0,30
SL1344_1808	-0,84	7,28	0,01	0,02
SL1344_1809	-1,13	6,98	0,00	0,00
SL1344_1811	0,93	6,53	0,00	0,01
SL1344_1812	0,05	6,42	0,88	0,92
SL1344_1813	0,01	8,73	0,97	0,98
SL1344_1814	-1,30	9,40	0,00	0,00
SL1344_1815	0,01	9,10	0,97	0,98
SL1344_1817	-0,10	6,92	0,75	0,82
SL1344_1818	-0,57	6,62	0,09	0,17
SL1344_1819	-1,40	7,14	0,00	0,00
SL1344_1820	-0,29	8,17	0,26	0,38
SL1344_1821	1,72	5,60	0,00	0,00
SL1344_1822	1,10	8,04	0,00	0,00
SL1344_1823	0,01	6,79	0,98	0,99
SL1344_1824	2,10	9,10	0,00	0,00
SL1344_1825	2,75	10,01	0,00	0,00
SL1344_1826	1,90	6,96	0,00	0,00
SL1344_1827	2,02	6,70	0,00	0,00
SL1344_1828	-0,31	7,10	0,33	0,45
SL1344_1829	-0,43	7,56	0,17	0,27
SL1344_1830	0,90	4,79	0,25	0,37
SL1344_1830A	3,94	4,39	0,06	0,12
SL1344_1832	-0,57	3,72	0,60	0,70
SL1344_1833	1,06	6,40	0,01	0,02
SL1344_1834	0,71	7,96	0,01	0,02
SL1344_1835	0,57	7,51	0,06	0,13
SL1344_1836	0,35	9,12	0,13	0,22
SL1344_1837	0,81	5,60	0,09	0,16
SL1344_1838	1,43	4,35	0,05	0,11
SL1344_1839	-0,78	6,02	0,05	0,10
SL1344_1840	-0,39	6,48	0,29	0,41
SL1344_1841	0,31	6,02	0,41	0,54
SL1344_1842	2,50	8,03	0,00	0,00
SL1344_1843	-1,02	4,87	0,11	0,20
SL1344_1844	-0,62	7,99	0,02	0,04
SL1344_1845	3,33	5,79	0,00	0,00
SL1344_1846	-1,13	6,21	0,01	0,03
SL1344_1847	-4,81	4,32	0,00	0,00
SL1344_1848	-3,39	6,33	0,00	0,00
SL1344_1849	-10,06	5,97	0,00	0,00
SL1344_1850	-4,65	7,32	0,00	0,00
SL1344_1851	-5,11	7,11	0,00	0,00
SL1344_1852	-5,37	6,74	0,00	0,00
SL1344_1853	-6,19	6,14	0,00	0,00
SL1344_1854	-6,84	7,15	0,00	0,00
SL1344_1855	-4,20	7,06	0,00	0,00
SL1344_1856	-4,87	8,16	0,00	0,00
SL1344_1857	-7,02	6,09	0,00	0,00
SL1344_1858	-5,85	6,28	0,00	0,00
SL1344_1859	-1,99	7,86	0,00	0,00
SL1344_1860	-1,18	7,16	0,00	0,00
SL1344_1861	1,73	5,14	0,00	0,00
SL1344_1862	-0,01	6,87	0,97	0,99
SL1344_1863	0,08	6,36	0,81	0,87
SL1344_1864	-0,79	4,10	0,43	0,55
SL1344_1865	1,97	4,58	0,01	0,03
SL1344_1866	1,11	4,39	0,19	0,30
SL1344_1867	-4,93	5,24	0,00	0,00
SL1344_1868	-0,53	4,85	0,38	0,50
SL1344_1870	-2,80	5,41	0,00	0,00
SL1344_1871	1,70	8,36	0,00	0,00
SL1344_1872	3,26	7,34	0,00	0,00
SL1344_1873	5,87	8,28	0,00	0,00
SL1344_1874	4,42	7,50	0,00	0,00
SL1344_tRNA0028	1,18	10,92	0,24	0,36
SL1344_tRNA0029	2,36	12,56	0,02	0,05
SL1344_tRNA0030	-1,35	7,80	0,00	0,00
SL1344_1875	-1,70	6,10	0,00	0,00
SL1344_1876	-0,09	7,12	0,75	0,83
SL1344_1877	0,31	7,27	0,29	0,41
SL1344_1879	-0,80	4,94	0,15	0,25
SL1344_1880	-0,46	5,19	0,39	0,52
SL1344_1881	-0,13	4,79	0,83	0,89
SL1344_1882	-0,56	5,45	0,24	0,36
SL1344_1883	-0,68	7,29	0,03	0,07
SL1344_1884	-4,80	5,27	0,00	0,00
SL1344_1885	-4,96	7,82	0,00	0,00
SL1344_1887	-3,66	5,79	0,00	0,00
SL1344_1888	-6,13	10,73	0,00	0,00
SL1344_1889	-4,86	7,42	0,00	0,00
SL1344_1890	-5,15	5,05	0,00	0,00
SL1344_1891	-3,56	5,07	0,00	0,00
SL1344_1892	-0,07	5,48	0,86	0,91
SL1344_1893	-1,37	6,33	0,00	0,00
SL1344_1894	-1,84	4,22	0,02	0,04
SL1344_1896	-8,33	4,44	0,00	0,00
SL1344_1897	-7,56	3,81	0,00	0,00
SL1344_1898	-4,20	6,82	0,00	0,00
SL1344_1899	-5,84	6,54	0,00	0,00
SL1344_1900	-6,04	5,92	0,00	0,00
SL1344_1901	-5,84	5,82	0,00	0,00
SL1344_1902	-5,34	4,62	0,00	0,00
SL1344_1903	-9,24	5,24	0,00	0,00
SL1344_1904	-9,95	5,75	0,00	0,00
SL1344_1905	-2,54	6,97	0,00	0,00
SL1344_1906	-1,69	6,41	0,00	0,00
SL1344_1907	-4,41	4,94	0,00	0,00
SL1344_1908	-3,16	5,22	0,00	0,00
SL1344_1910	-4,50	4,25	0,00	0,00
SL1344_1911	-1,29	4,71	0,19	0,30
SL1344_1914	1,98	4,68	0,01	0,02
SL1344_1915	0,89	5,89	0,03	0,07
SL1344_1917	-0,16	5,55	0,74	0,81
SL1344_1918	0,30	3,54	0,77	0,84
SL1344_1919	0,20	5,26	0,72	0,80
SL1344_1920	-0,05	6,82	0,88	0,92
SL1344_1921	0,59	5,82	0,33	0,45
SL1344_1923	-0,46	4,45	0,54	0,65
SL1344_1925	0,27	6,87	0,58	0,68
SL1344_1926	1,47	5,84	0,10	0,17
SL1344_1927B	2,00	6,32	0,00	0,00
SL1344_1928	5,61	9,86	0,00	0,00
SL1344_1929	-0,86	4,55	0,36	0,49
SL1344_1930	0,98	4,80	0,15	0,25
SL1344_1931	3,03	4,02	0,00	0,01
SL1344_1932	0,52	3,74	0,66	0,75
SL1344_1933	2,15	3,43	0,04	0,09
SL1344_1934	5,40	2,75	0,00	0,01
SL1344_1935	0,87	4,03	0,31	0,44
SL1344_1936	1,01	4,78	0,12	0,21
SL1344_1937	2,73	4,82	0,00	0,00
SL1344_1938	2,67	6,25	0,00	0,00
SL1344_1939	1,22	3,98	0,17	0,27
SL1344_1940	1,15	4,26	0,12	0,20
SL1344_1941	1,96	5,24	0,00	0,00
SL1344_1942	0,54	3,35	0,67	0,76
SL1344_1943	2,87	3,29	0,02	0,04
SL1344_1944	0,14	3,53	0,88	0,92
SL1344_1945	1,28	3,74	0,16	0,26
SL1344_1947	1,06	5,23	0,10	0,18
SL1344_1948	0,24	4,58	0,73	0,81
SL1344_1949	1,24	4,30	0,06	0,11
SL1344_1950	0,64	4,95	0,28	0,40
SL1344_1951	-0,20	3,62	0,81	0,87
SL1344_1952	-4,62	3,18	0,07	0,14
SL1344_1953	0,55	4,87	0,37	0,50
SL1344_1954	0,04	3,23	0,97	0,98
SL1344_1955	0,94	3,95	0,20	0,31
SL1344_1956	0,98	3,62	0,24	0,35
SL1344_1957	1,00	3,18	0,37	0,50
SL1344_1958	-0,22	4,75	0,72	0,80
SL1344_1959	-1,22	3,59	0,33	0,45
SL1344_1960	-1,10	3,52	0,36	0,48
SL1344_1961	0,83	4,05	0,43	0,56
SL1344_1962	-1,61	3,64	0,16	0,26
SL1344_1963	-1,09	3,30	0,41	0,53
SL1344_1964	0,76	3,45	0,41	0,53
SL1344_1965	1,87	10,78	0,02	0,05
SL1344_1966	0,10	4,96	0,89	0,92
SL1344_1967	-1,61	8,81	0,00	0,00
SL1344_1968	-2,05	6,90	0,00	0,00
SL1344_1969	-1,13	5,09	0,05	0,10
SL1344_1973	-1,72	4,29	0,05	0,10
SL1344_1974	-0,69	3,68	0,59	0,69
SL1344_1976	0,54	5,03	0,35	0,48
SL1344_tRNA0031	0,36	9,07	0,50	0,62
SL1344_1977	1,91	5,43	0,00	0,00
SL1344_tRNA0032	-1,05	6,78	0,13	0,22
SL1344_1979	-2,83	3,95	0,02	0,06
SL1344_1982	-1,14	4,36	0,24	0,36
SL1344_1983	-1,29	4,67	0,07	0,14
SL1344_1986	0,13	6,63	0,71	0,79
SL1344_1987	1,35	5,10	0,01	0,02
SL1344_1988	0,12	5,66	0,78	0,85
SL1344_tRNA0034	1,71	7,43	0,05	0,10
SL1344_1990	-0,89	4,93	0,10	0,17
SL1344_tRNA0035	0,06	5,12	0,91	0,94
SL1344_1991	0,89	5,01	0,14	0,24
SL1344_1992	0,72	5,27	0,14	0,23
SL1344_1993	-0,09	5,42	0,87	0,91
SL1344_1994	-1,06	4,83	0,10	0,18
SL1344_1995	0,60	5,68	0,15	0,25
SL1344_1996	-0,28	5,02	0,62	0,72
SL1344_1997	-1,85	4,97	0,00	0,01
SL1344_1999	-0,47	4,55	0,47	0,59
SL1344_2000	-0,48	4,16	0,46	0,58
SL1344_2001	0,02	4,35	0,97	0,98
SL1344_2002	-0,41	4,17	0,49	0,61
SL1344_2003	0,21	4,36	0,72	0,80
SL1344_2004	0,62	4,11	0,34	0,47
SL1344_2005	1,54	4,08	0,03	0,06
SL1344_2006	-0,99	3,92	0,33	0,45
SL1344_2007	1,47	3,86	0,04	0,09
SL1344_2008	0,25	4,31	0,74	0,81
SL1344_2009	0,44	3,38	0,67	0,76
SL1344_2010	0,63	3,91	0,52	0,63
SL1344_2011	1,22	4,10	0,08	0,16
SL1344_2012	0,22	5,13	0,72	0,80
SL1344_2013	-1,11	4,16	0,25	0,37
SL1344_2019	0,31	3,40	0,81	0,87
SL1344_2033	0,16	3,65	0,87	0,92
SL1344_2034	0,69	5,32	0,15	0,25
SL1344_2035	-1,01	8,91	0,00	0,00
SL1344_2036	0,92	6,70	0,02	0,04
SL1344_2037	4,04	8,44	0,00	0,00
SL1344_2038	-0,45	4,90	0,45	0,57
SL1344_2039	-1,20	4,33	0,16	0,26
SL1344_2040	1,05	3,97	0,23	0,35
SL1344_2041	-0,07	4,81	0,91	0,94
SL1344_2043	-3,06	4,75	0,00	0,00
SL1344_2044	-0,93	5,79	0,04	0,08
SL1344_2045	-2,23	7,14	0,00	0,00
SL1344_2046	1,34	6,33	0,00	0,00
SL1344_2047	1,22	7,59	0,00	0,00
