locus tag	logFC	logCPM	PValue	FDR
SL1344_2048	0,65	7,82	0,12	0,23
SL1344_2049	0,96	7,98	0,01	0,03
SL1344_2050	0,56	7,61	0,14	0,25
SL1344_2051	1,48	8,52	0,00	0,00
SL1344_2052	1,23	7,73	0,00	0,00
SL1344_2053	1,07	7,30	0,01	0,02
SL1344_2054	0,81	7,88	0,02	0,06
SL1344_2055	0,56	7,67	0,13	0,25
SL1344_2056	-0,42	8,74	0,06	0,14
SL1344_2057	2,37	7,77	0,00	0,00
SL1344_2058	-0,49	7,80	0,08	0,17
SL1344_2059	-0,71	7,75	0,01	0,04
SL1344_2060	-0,86	7,45	0,00	0,01
SL1344_2061	-1,25	7,48	0,00	0,00
SL1344_2062	-1,77	6,70	0,00	0,00
SL1344_2063	-1,34	7,09	0,00	0,00
SL1344_2064	-0,74	6,99	0,02	0,06
SL1344_2065	-0,96	7,06	0,01	0,02
SL1344_2066	0,35	6,88	0,26	0,41
SL1344_2067	-0,80	8,71	0,00	0,00
SL1344_2068	-1,38	7,87	0,00	0,00
SL1344_2069	-0,71	7,82	0,01	0,04
SL1344_2070	-0,47	7,67	0,12	0,24
SL1344_2071	-0,72	6,72	0,07	0,15
SL1344_2072	-0,15	6,28	0,67	0,78
SL1344_2073	-0,55	6,94	0,13	0,25
SL1344_2074	-1,25	7,70	0,00	0,00
SL1344_2075	-1,05	8,56	0,00	0,00
SL1344_2076	-0,07	4,06	0,96	0,98
SL1344_2077	-0,19	3,40	0,92	0,95
SL1344_2078	-0,62	3,84	0,70	0,80
SL1344_2079	-3,24	4,31	0,29	0,44
SL1344_2080	-2,00	4,08	0,53	0,67
SL1344_2081	0,11	3,88	1,00	1,00
SL1344_2082	-3,84	3,98	0,20	0,34
SL1344_2083	1,21	3,89	0,43	0,57
SL1344_2085	-0,14	3,87	0,93	0,96
SL1344_2086	-0,16	4,30	0,93	0,96
SL1344_2088	-3,92	4,02	0,18	0,31
SL1344_2089	0,77	4,39	0,42	0,57
SL1344_2090	0,68	3,75	0,72	0,81
SL1344_2092	-0,19	3,64	0,91	0,95
SL1344_2093	-1,31	4,49	0,38	0,53
SL1344_2095	0,43	3,51	0,77	0,86
SL1344_2096	-0,97	6,30	0,02	0,05
SL1344_2097	-0,78	8,25	0,00	0,01
SL1344_2098	-1,01	6,62	0,01	0,03
SL1344_2099	-1,69	5,82	0,00	0,01
SL1344_2100	-0,76	6,44	0,07	0,15
SL1344_2101	0,78	4,08	0,40	0,55
SL1344_2102	-2,12	5,82	0,03	0,08
SL1344_2103	-0,46	4,73	0,61	0,73
SL1344_2104	-1,86	4,95	0,06	0,13
SL1344_2105	-1,21	4,99	0,09	0,18
SL1344_2106	-1,10	5,75	0,02	0,06
SL1344_2107	0,32	6,17	0,40	0,55
SL1344_2108	-0,22	5,61	0,62	0,74
SL1344_2111	-0,49	5,11	0,46	0,61
SL1344_2112	-1,59	5,93	0,03	0,07
SL1344_2113	4,34	5,05	0,00	0,00
SL1344_2114	5,29	7,80	0,00	0,00
SL1344_2115	4,30	7,38	0,00	0,00
SL1344_2117	0,46	5,68	0,46	0,60
SL1344_2118	2,40	7,05	0,00	0,00
SL1344_2119	0,14	4,06	0,88	0,93
SL1344_2120	2,04	6,17	0,00	0,00
SL1344_2121	1,65	4,60	0,07	0,16
SL1344_2122	-0,10	6,19	0,82	0,89
SL1344_2123	0,23	5,75	0,76	0,85
SL1344_2124	-0,80	5,95	0,31	0,46
SL1344_2125	-0,53	4,51	0,48	0,62
SL1344_2126	1,31	5,47	0,26	0,41
SL1344_2127	1,46	5,54	0,09	0,18
SL1344_2128	0,70	3,21	0,73	0,83
SL1344_2131	-1,25	7,53	0,00	0,00
SL1344_2132	-0,62	7,93	0,02	0,06
SL1344_2133	-1,31	4,01	0,38	0,53
SL1344_2134	1,23	3,54	0,33	0,48
SL1344_2135	-0,73	6,07	0,07	0,15
SL1344_2136	1,60	5,37	0,01	0,02
SL1344_2137	2,19	6,48	0,00	0,00
SL1344_2138	2,84	6,01	0,00	0,00
SL1344_2139	-0,36	5,54	0,44	0,59
SL1344_2140	-1,59	4,47	0,10	0,21
SL1344_2141	-1,34	5,59	0,02	0,06
SL1344_2142	0,28	6,14	0,49	0,63
SL1344_2143	-0,33	5,73	0,40	0,55
SL1344_2144	0,18	6,70	0,61	0,73
SL1344_2145	-0,39	6,71	0,22	0,36
SL1344_2146	0,22	6,30	0,56	0,69
SL1344_2147	8,11	6,01	0,00	0,00
SL1344_2148	0,96	4,59	0,19	0,32
SL1344_2149	-5,33	4,49	0,04	0,09
SL1344_2150	0,02	4,42	0,98	0,99
SL1344_2151	-1,15	5,69	0,04	0,10
SL1344_2152	0,66	4,80	0,31	0,47
SL1344_2153	1,19	3,98	0,24	0,38
SL1344_2154	0,81	3,63	0,43	0,57
SL1344_2155	-0,16	3,77	0,93	0,96
SL1344_2156	2,69	3,61	0,03	0,08
SL1344_2157	0,69	5,44	0,29	0,44
SL1344_2158	-0,30	5,80	0,50	0,64
SL1344_2159	0,88	4,96	0,15	0,27
SL1344_2160	1,67	5,64	0,00	0,01
SL1344_2161	-1,58	6,51	0,00	0,00
SL1344_2163	-4,02	3,80	0,17	0,30
SL1344_2164	-0,08	4,79	0,93	0,96
SL1344_2165	0,46	6,11	0,30	0,45
SL1344_2166	3,46	6,80	0,00	0,00
SL1344_2167	3,10	7,76	0,00	0,00
SL1344_2168	1,71	5,22	0,00	0,01
SL1344_2169	-1,72	6,13	0,00	0,00
SL1344_2170	-1,53	5,79	0,00	0,01
SL1344_2171	1,82	7,94	0,00	0,00
SL1344_2172	-0,71	5,50	0,31	0,46
SL1344_2173	0,66	5,45	0,27	0,42
SL1344_2175	0,03	4,03	0,98	0,99
SL1344_2176	-1,32	8,16	0,00	0,00
SL1344_2177	-0,21	7,49	0,46	0,60
SL1344_2178	-0,90	6,02	0,07	0,16
SL1344_2179	-3,36	4,40	0,01	0,03
SL1344_2180	-0,76	5,32	0,16	0,28
SL1344_2181	0,73	7,24	0,02	0,06
SL1344_2182	1,54	7,08	0,00	0,00
SL1344_2183	1,49	8,31	0,00	0,00
SL1344_2184	-0,68	4,77	0,33	0,48
SL1344_2185	-0,61	4,16	0,50	0,63
SL1344_2188	0,02	5,85	0,96	0,98
SL1344_2189	0,28	6,07	0,48	0,62
SL1344_2190	0,85	6,22	0,04	0,11
SL1344_2191	-0,60	9,53	0,01	0,03
SL1344_2192	-1,15	6,26	0,01	0,03
SL1344_2193	-1,28	5,93	0,00	0,01
SL1344_2194	0,63	6,52	0,09	0,18
SL1344_2195	0,06	5,79	0,89	0,94
SL1344_2196	0,36	6,32	0,34	0,49
SL1344_2197	4,34	8,26	0,00	0,00
SL1344_2198	-2,81	5,11	0,00	0,00
SL1344_2199	-2,48	5,08	0,00	0,01
SL1344_2200	-0,42	6,20	0,32	0,47
SL1344_2202	0,76	7,23	0,04	0,10
SL1344_2203	0,76	7,25	0,02	0,06
SL1344_2205	-1,14	7,43	0,00	0,00
SL1344_tRNA0036	-0,41	10,20	0,70	0,80
SL1344_2206	1,52	3,50	0,46	0,60
SL1344_2208	-0,90	7,23	0,01	0,02
SL1344_2209	5,19	4,98	0,00	0,00
SL1344_2210	6,61	6,14	0,00	0,00
SL1344_2211	6,12	6,36	0,00	0,00
SL1344_2212	6,65	5,23	0,00	0,00
SL1344_2213	9,61	5,70	0,00	0,00
SL1344_2214	-0,72	5,67	0,12	0,23
SL1344_2215	3,82	6,48	0,00	0,00
SL1344_2216	4,34	7,00	0,00	0,00
SL1344_2217	4,81	10,32	0,00	0,00
SL1344_2219	4,15	6,56	0,00	0,00
SL1344_2221	8,89	8,22	0,00	0,00
SL1344_2222	-0,59	6,80	0,16	0,29
SL1344_2223	-0,39	3,59	0,69	0,80
SL1344_2225	1,74	5,33	0,01	0,03
SL1344_2226	0,45	4,33	0,69	0,79
SL1344_2227	2,30	5,68	0,00	0,00
SL1344_2228	1,04	3,92	0,32	0,47
SL1344_2229	-2,19	6,03	0,01	0,03
SL1344_2231	-0,94	3,79	0,56	0,69
SL1344_2232	-0,55	6,06	0,55	0,68
SL1344_2233	-0,33	6,98	0,31	0,46
SL1344_2234	-0,26	4,32	0,79	0,87
SL1344_2235	0,11	4,81	0,89	0,94
SL1344_2236	0,77	4,34	0,39	0,54
SL1344_2237	-0,32	10,91	0,18	0,31
SL1344_2238	-0,71	7,72	0,03	0,07
SL1344_2239	0,36	7,54	0,17	0,30
SL1344_2240	-0,78	7,93	0,01	0,02
SL1344_2241	-1,16	10,08	0,00	0,00
SL1344_2242	-0,88	5,11	0,24	0,38
SL1344_2243	0,91	3,79	0,41	0,56
SL1344_2244	-2,44	4,43	0,02	0,05
SL1344_2245	-0,83	7,46	0,01	0,02
SL1344_2246	-1,80	9,65	0,00	0,00
SL1344_2247	-1,81	8,11	0,00	0,00
SL1344_2249	-1,84	5,67	0,00	0,01
SL1344_2250	3,17	4,44	0,00	0,00
SL1344_2251	-1,62	8,06	0,00	0,00
SL1344_2252	-2,13	7,74	0,00	0,00
SL1344_2253	0,36	6,75	0,35	0,51
SL1344_2254	0,00	5,81	0,99	1,00
SL1344_2255	1,06	6,20	0,07	0,15
SL1344_2256	6,38	9,72	0,00	0,00
SL1344_2258	-0,47	4,03	0,62	0,74
SL1344_2259	-0,04	4,18	0,97	0,98
SL1344_2260	-0,59	4,95	0,42	0,57
SL1344_2262	-0,51	6,53	0,18	0,30
SL1344_2263	-0,73	5,30	0,22	0,35
SL1344_2264	-1,09	5,78	0,03	0,07
SL1344_2265	-0,15	6,66	0,68	0,79
SL1344_2266	0,31	7,97	0,22	0,36
SL1344_2267	0,51	7,24	0,09	0,18
SL1344_2268	0,23	8,55	0,33	0,48
SL1344_2269	0,33	6,81	0,29	0,44
SL1344_2270	0,13	7,53	0,62	0,74
SL1344_2272	-1,26	4,72	0,07	0,16
SL1344_2274	0,05	6,37	0,90	0,94
SL1344_2275	-0,11	5,91	0,83	0,89
SL1344_2276	0,07	6,12	0,86	0,92
SL1344_2277	-0,98	5,52	0,06	0,14
SL1344_2278	-0,93	6,24	0,06	0,14
SL1344_2279	-0,26	6,40	0,57	0,70
SL1344_2280	0,22	7,94	0,38	0,53
SL1344_2281	0,49	4,72	0,50	0,64
SL1344_2282	-1,49	5,26	0,02	0,06
SL1344_2283	-4,65	6,92	0,00	0,00
SL1344_2284	0,67	4,93	0,33	0,48
SL1344_2285	-0,02	8,36	0,93	0,96
SL1344_2286	0,07	8,35	0,77	0,85
SL1344_2287	0,42	9,56	0,07	0,15
SL1344_2288	0,39	6,22	0,31	0,46
SL1344_2289	0,14	7,09	0,67	0,78
SL1344_2290	0,66	7,72	0,02	0,05
SL1344_2291	0,35	7,74	0,20	0,34
SL1344_2292	0,41	9,68	0,06	0,14
SL1344_2293	0,53	8,45	0,03	0,08
SL1344_2294	0,60	6,95	0,06	0,14
SL1344_2295	0,57	8,91	0,02	0,05
SL1344_2296	0,51	7,80	0,09	0,19
SL1344_2297	0,10	7,77	0,73	0,82
SL1344_2299	2,57	9,09	0,00	0,00
SL1344_2300	-1,36	7,39	0,00	0,00
SL1344_2301	-0,41	4,78	0,48	0,62
SL1344_2302	-0,99	6,69	0,00	0,02
SL1344_2303	-0,07	7,48	0,83	0,89
SL1344_2304	-0,52	6,95	0,15	0,27
SL1344_2305	-0,29	6,31	0,54	0,67
SL1344_2306	-1,60	8,53	0,00	0,00
SL1344_2307	-1,57	8,20	0,00	0,00
SL1344_2308	-1,36	3,82	0,25	0,39
SL1344_2309	5,48	9,42	0,00	0,00
SL1344_2310	5,22	8,54	0,00	0,00
SL1344_2311	6,29	9,17	0,00	0,00
SL1344_2313	5,90	7,64	0,00	0,00
SL1344_2314	0,02	5,64	0,97	0,99
SL1344_2315	0,29	6,88	0,43	0,58
SL1344_2316	1,32	6,89	0,00	0,00
SL1344_2317	1,25	6,62	0,00	0,00
SL1344_2318	0,89	3,64	0,36	0,52
SL1344_2319	0,42	5,70	0,33	0,48
SL1344_2320	0,64	6,32	0,08	0,17
SL1344_2321	0,22	6,30	0,54	0,67
SL1344_2322	-0,42	6,17	0,33	0,48
SL1344_2323	0,01	8,03	0,96	0,98
SL1344_2324	1,47	6,37	0,00	0,01
SL1344_2325	-0,43	6,11	0,34	0,49
SL1344_2326	-1,45	7,14	0,00	0,00
SL1344_2327	0,17	5,42	0,80	0,87
SL1344_2328	-0,65	4,89	0,53	0,66
SL1344_2329	-1,16	4,93	0,29	0,44
SL1344_2330	2,34	5,62	0,00	0,00
SL1344_2331	0,13	8,61	0,59	0,72
SL1344_2332	-0,34	8,87	0,16	0,28
SL1344_2333	-1,24	7,72	0,00	0,00
SL1344_2334	-0,46	7,65	0,09	0,19
SL1344_2335	-0,05	8,26	0,82	0,89
SL1344_2336	-0,20	7,09	0,59	0,72
SL1344_2337	-0,02	6,80	0,97	0,98
SL1344_2338	-0,15	7,52	0,64	0,75
SL1344_2339	-0,07	7,62	0,80	0,87
SL1344_2340	-0,45	5,11	0,43	0,57
SL1344_2341	-0,54	6,53	0,30	0,45
SL1344_2346	-0,57	5,33	0,32	0,47
SL1344_2347	-2,33	9,28	0,00	0,00
SL1344_2348	-0,92	5,91	0,02	0,07
SL1344_2350	-0,69	6,01	0,20	0,34
SL1344_2351	-1,08	5,39	0,06	0,14
SL1344_2352	0,10	5,92	0,85	0,91
SL1344_2353	-0,09	7,14	0,80	0,88
SL1344_2354	-0,21	6,98	0,57	0,70
SL1344_2355	0,33	5,03	0,59	0,72
SL1344_2356	2,04	9,04	0,00	0,00
SL1344_2357	4,09	8,02	0,00	0,00
SL1344_2358	3,09	4,93	0,00	0,00
SL1344_2360	0,62	7,54	0,02	0,06
SL1344_2361	-0,38	7,53	0,17	0,30
SL1344_2362	-0,49	4,74	0,57	0,70
SL1344_tRNA0037	1,76	11,20	0,02	0,06
SL1344_2363	4,76	8,53	0,00	0,00
SL1344_2364	0,84	5,49	0,27	0,42
SL1344_2365	1,06	5,68	0,05	0,12
SL1344_2366	1,62	3,84	0,08	0,17
SL1344_2367	0,63	4,59	0,42	0,57
SL1344_2369	-1,70	8,41	0,00	0,00
SL1344_2370	-1,30	7,95	0,00	0,00
SL1344_2371	1,69	6,09	0,00	0,00
SL1344_2372	-0,72	4,71	0,41	0,56
SL1344_2373	-1,11	4,63	0,32	0,47
SL1344_2374	1,84	5,46	0,00	0,01
SL1344_2375	-1,71	5,75	0,01	0,03
SL1344_2376	-0,30	6,79	0,49	0,62
SL1344_2377	1,06	6,12	0,02	0,06
SL1344_2378	-1,56	6,11	0,00	0,00
SL1344_tRNA0038	-2,07	7,25	0,00	0,01
SL1344_tRNA0039	-0,66	9,21	0,37	0,52
SL1344_2379	0,56	4,33	0,44	0,59
SL1344_2380	1,33	4,54	0,08	0,16
SL1344_2381	-0,73	7,79	0,01	0,02
SL1344_tRNA0040	-2,51	8,68	0,00	0,00
SL1344_tRNA0041	-2,13	8,97	0,00	0,00
SL1344_tRNA0042	-1,98	7,17	0,00	0,00
SL1344_tRNA0043	-2,10	5,30	0,00	0,01
SL1344_2382	0,03	3,94	0,99	0,99
SL1344_2384	0,77	4,73	0,38	0,53
SL1344_2386	-1,65	3,36	0,27	0,42
SL1344_2387	-1,06	4,43	0,35	0,50
SL1344_2388	-1,63	5,19	0,02	0,05
SL1344_2390	-0,23	7,45	0,44	0,59
SL1344_2391	-0,58	8,45	0,02	0,05
SL1344_2392	-1,38	5,12	0,05	0,11
SL1344_2393	1,25	7,95	0,00	0,00
SL1344_2395	1,51	10,78	0,00	0,00
SL1344_2396	0,69	9,79	0,00	0,01
SL1344_2398	-0,59	5,11	0,52	0,65
SL1344_2399	-2,28	4,25	0,10	0,20
SL1344_2401	1,73	4,06	0,20	0,34
SL1344_2402	0,84	5,03	0,22	0,36
SL1344_2403	-0,22	5,99	0,55	0,68
SL1344_2404	1,45	6,60	0,00	0,00
SL1344_2405	2,53	6,39	0,00	0,00
SL1344_2406	2,83	5,73	0,00	0,00
SL1344_2407	3,00	5,90	0,00	0,00
SL1344_2408	-0,16	7,34	0,58	0,71
SL1344_2409	-0,81	7,02	0,04	0,10
SL1344_2410	0,78	6,49	0,07	0,15
SL1344_2411	-1,00	5,65	0,08	0,17
SL1344_2412	-0,37	6,07	0,38	0,53
SL1344_2413	-0,15	6,88	0,64	0,76
SL1344_2414	-0,67	5,04	0,23	0,37
SL1344_2415	2,25	3,97	0,01	0,02
SL1344_2416	-1,10	4,61	0,14	0,26
SL1344_2417	-0,35	4,51	0,71	0,81
SL1344_2418	3,01	3,75	0,00	0,01
SL1344_2419	3,29	4,27	0,00	0,01
SL1344_2420	2,87	3,84	0,02	0,05
SL1344_2421	1,18	4,56	0,16	0,28
SL1344_2422	1,32	4,31	0,23	0,38
SL1344_2423	1,84	4,67	0,02	0,05
SL1344_2424	3,60	3,75	0,02	0,05
SL1344_2425	1,86	4,04	0,10	0,20
SL1344_2426	4,02	3,90	0,00	0,02
SL1344_2431	-2,03	3,23	0,54	0,67
SL1344_2435	-0,06	8,04	0,83	0,90
SL1344_2436	0,50	5,69	0,36	0,52
SL1344_2437	1,02	7,08	0,00	0,01
SL1344_2439	-1,35	5,68	0,05	0,12
SL1344_2440	-0,28	6,10	0,46	0,60
SL1344_2441	-1,48	5,16	0,03	0,07
SL1344_2442	-1,85	4,64	0,17	0,29
SL1344_2443	-1,36	4,43	0,22	0,35
SL1344_2444	-0,95	6,01	0,08	0,17
SL1344_2445	0,14	4,92	0,81	0,88
SL1344_2446	0,07	6,55	0,85	0,92
SL1344_2448	-0,02	6,53	0,97	0,98
SL1344_2449	-0,33	6,67	0,40	0,55
SL1344_2450	0,18	8,16	0,51	0,64
SL1344_2451	-0,74	9,48	0,00	0,01
SL1344_2452	-1,01	8,96	0,00	0,00
SL1344_2453	-0,68	6,71	0,06	0,13
SL1344_2454	-1,04	6,97	0,01	0,03
SL1344_2456	-0,88	6,08	0,06	0,14
SL1344_2457	-0,78	6,18	0,05	0,13
SL1344_2458	-0,09	5,46	0,84	0,91
SL1344_2459	-1,83	7,23	0,00	0,00
SL1344_2460	-1,39	4,99	0,06	0,13
SL1344_2461	-0,93	7,54	0,01	0,02
SL1344_2462	-0,34	8,49	0,15	0,28
SL1344_2463	-0,18	7,70	0,51	0,65
SL1344_2464	-0,82	7,62	0,00	0,01
SL1344_2465	-0,59	6,89	0,07	0,16
SL1344_2466	-0,75	5,21	0,42	0,57
SL1344_2469	0,91	5,32	0,19	0,32
SL1344_2470	-2,49	3,64	0,06	0,14
SL1344_2471	-1,21	8,86	0,00	0,00
SL1344_2472	-1,01	8,23	0,00	0,00
SL1344_2473	-1,50	6,55	0,00	0,00
SL1344_2474	0,74	6,48	0,07	0,15
SL1344_2475	-1,05	7,03	0,02	0,05
SL1344_2477	0,33	6,88	0,38	0,53
SL1344_2478	-3,69	4,36	0,22	0,35
SL1344_2479	-0,73	4,78	0,64	0,75
SL1344_2481	0,52	8,40	0,04	0,10
SL1344_2482	0,21	9,36	0,36	0,52
SL1344_2483	-0,22	8,29	0,40	0,55
SL1344_2484	-0,46	9,13	0,05	0,11
SL1344_2485	0,51	8,23	0,03	0,07
SL1344_2486	-0,20	8,15	0,39	0,54
SL1344_2487	-0,79	7,29	0,02	0,06
SL1344_2488	0,49	6,87	0,10	0,19
SL1344_2489	-1,39	3,60	0,36	0,51
SL1344_2490	-0,30	3,72	0,82	0,89
SL1344_2492	-1,70	4,88	0,23	0,38
SL1344_2493	-0,45	6,28	0,36	0,51
SL1344_2494	-0,32	8,06	0,20	0,34
SL1344_2495	0,54	6,35	0,17	0,29
SL1344_2496	1,67	4,36	0,04	0,10
SL1344_2497	-0,27	6,27	0,53	0,66
SL1344_2498	0,09	7,92	0,73	0,82
SL1344_2500	-0,39	7,85	0,17	0,30
SL1344_2501	-0,18	8,98	0,42	0,57
SL1344_2502	-0,56	7,72	0,06	0,13
SL1344_2503	0,04	9,07	0,85	0,92
SL1344_2504	-0,19	8,79	0,43	0,57
SL1344_2505	0,07	10,53	0,74	0,83
SL1344_2506	0,83	9,65	0,00	0,00
SL1344_2507	-1,25	8,12	0,00	0,00
SL1344_2508	-1,94	9,06	0,00	0,00
SL1344_2509	-1,61	4,43	0,15	0,27
SL1344_2511	-0,24	3,66	0,86	0,92
SL1344_2512	-1,42	4,48	0,32	0,48
SL1344_2513	-0,31	5,43	0,63	0,75
SL1344_2514	-2,69	4,89	0,03	0,07
SL1344_2515	3,55	5,20	0,00	0,00
SL1344_2516	-1,03	6,55	0,02	0,06
SL1344_2517	-0,49	9,04	0,03	0,08
SL1344_2518	0,97	4,94	0,18	0,31
SL1344_2519	-0,88	7,93	0,01	0,02
SL1344_2520	-0,80	6,00	0,42	0,57
SL1344_2521	1,48	7,01	0,00	0,00
SL1344_2522	0,39	4,62	0,63	0,75
SL1344_2523	-0,50	6,63	0,16	0,29
SL1344_2524	-0,36	7,07	0,29	0,44
SL1344_2525	-1,57	5,94	0,00	0,01
SL1344_2526	-1,21	6,63	0,01	0,02
SL1344_2527	-0,33	8,77	0,17	0,30
SL1344_2529	-1,33	6,51	0,01	0,03
SL1344_2530	0,08	6,67	0,84	0,90
SL1344_2531	1,13	6,88	0,00	0,00
SL1344_2532	1,50	6,23	0,00	0,00
SL1344_2533	2,12	5,10	0,00	0,01
SL1344_2534	-0,75	4,62	0,31	0,46
SL1344_2535	-0,71	5,65	0,33	0,49
SL1344_2536	-0,49	4,74	0,77	0,85
SL1344_2537	0,86	3,13	0,57	0,70
SL1344_2539	-0,12	5,62	0,81	0,88
SL1344_2540	-0,67	6,45	0,11	0,22
SL1344_2541	-0,81	6,98	0,02	0,06
SL1344_2542	-0,43	7,97	0,14	0,25
SL1344_2543	-0,75	7,30	0,03	0,08
SL1344_2544	0,64	8,33	0,01	0,02
SL1344_2545	-0,04	8,87	0,84	0,90
SL1344_2546	4,11	6,91	0,00	0,00
SL1344_2547	5,64	8,74	0,00	0,00
SL1344_2552	-0,14	3,79	0,91	0,95
SL1344_2553	0,62	4,79	0,40	0,55
SL1344_2554	-0,86	3,31	0,59	0,71
SL1344_2555	-0,36	4,03	0,70	0,80
SL1344_2556	0,64	4,66	0,48	0,62
SL1344_2557	0,86	3,96	0,47	0,61
SL1344_2558	1,41	5,58	0,02	0,05
SL1344_2561	0,16	4,65	0,88	0,93
SL1344_2562	0,27	3,77	0,77	0,86
SL1344_2563	-1,34	7,67	0,00	0,00
SL1344_2564	1,23	3,78	0,43	0,57
SL1344_2565	0,16	3,47	0,91	0,95
SL1344_2566	0,45	3,47	0,72	0,81
SL1344_2567	-0,15	4,34	0,86	0,92
SL1344_2568	1,92	2,86	0,22	0,36
SL1344_2569	1,91	4,30	0,03	0,07
SL1344_2570	0,30	4,95	0,66	0,78
SL1344_2572	-0,42	4,82	0,62	0,74
SL1344_2574	2,26	4,84	0,00	0,00
SL1344_2575	-4,95	3,33	0,06	0,14
SL1344_2576	1,13	3,27	0,39	0,54
SL1344_2577	-1,81	4,63	0,01	0,04
SL1344_tRNA0044	0,84	5,62	0,21	0,35
SL1344_2578	-1,00	5,08	0,28	0,43
SL1344_2579	0,71	4,60	0,71	0,81
SL1344_2581	-2,81	4,17	0,40	0,55
SL1344_2582	-2,02	7,32	0,02	0,06
SL1344_2587	-0,13	3,90	0,91	0,95
SL1344_2589	-0,19	3,32	0,91	0,95
SL1344_2590	0,27	3,32	0,85	0,91
SL1344_2591	0,78	4,50	0,35	0,50
SL1344_2593	-1,49	7,34	0,00	0,00
SL1344_2594	-1,52	8,71	0,00	0,00
SL1344_2597	0,32	4,40	0,66	0,77
SL1344_2600	-0,45	6,51	0,51	0,64
SL1344_2601	0,67	6,68	0,14	0,26
SL1344_2602	0,35	8,53	0,16	0,29
SL1344_2603	1,28	9,74	0,00	0,00
SL1344_2604	1,99	9,83	0,00	0,00
SL1344_2605	-1,18	5,62	0,04	0,10
SL1344_2606	-1,56	6,40	0,00	0,00
SL1344_2607	-1,72	7,26	0,00	0,00
SL1344_2608	-0,49	5,75	0,32	0,47
SL1344_2609	-0,08	3,50	0,94	0,97
SL1344_2610	-1,65	7,82	0,07	0,16
SL1344_2611	-1,00	6,47	0,01	0,04
SL1344_2612	-0,99	6,26	0,03	0,08
SL1344_2613	-0,54	6,54	0,19	0,32
SL1344_2614	-0,34	4,94	0,58	0,71
SL1344_2615	0,91	7,34	0,00	0,02
SL1344_2616	-0,07	8,21	0,78	0,86
SL1344_2617	1,05	4,07	0,18	0,31
SL1344_2618	0,34	5,04	0,61	0,73
SL1344_2619	-2,00	4,04	0,57	0,70
SL1344_rRNA0004	6,59	3,51	0,00	0,00
SL1344_rRNA0005	2,18	10,12	0,00	0,01
SL1344_tRNA0045	-0,81	4,98	0,38	0,53
SL1344_rRNA0006	3,03	8,03	0,01	0,03
SL1344_2620	0,30	11,73	0,58	0,71
SL1344_2621	2,34	9,33	0,00	0,00
SL1344_2622	2,97	9,92	0,00	0,00
SL1344_2623	-0,64	8,45	0,01	0,03
SL1344_2624	0,07	10,63	0,77	0,85
SL1344_2625	0,41	7,54	0,15	0,27
SL1344_2626	0,87	5,30	0,11	0,21
SL1344_2627	0,08	7,56	0,76	0,85
SL1344_2628	0,08	7,77	0,80	0,88
SL1344_2629	-0,74	5,96	0,09	0,19
SL1344_2630	0,72	5,95	0,12	0,23
SL1344_2631	0,04	7,64	0,89	0,94
SL1344_2632	-0,20	6,78	0,58	0,71
SL1344_2633	-0,31	7,40	0,28	0,43
SL1344_2641	-0,01	4,47	0,99	1,00
SL1344_2642	3,96	4,68	0,00	0,00
SL1344_2643	1,80	5,75	0,00	0,00
SL1344_2644	0,90	5,35	0,10	0,21
SL1344_2646	-1,07	9,77	0,00	0,00
SL1344_2647	-0,78	10,46	0,00	0,01
SL1344_2648	-0,61	10,14	0,02	0,05
SL1344_2650	-1,03	8,88	0,00	0,00
SL1344_2651	-1,08	6,68	0,00	0,01
SL1344_2652	-1,21	7,02	0,00	0,00
SL1344_2653	-0,95	5,32	0,08	0,16
SL1344_2654	0,13	7,87	0,62	0,74
SL1344_2655	0,13	5,77	0,77	0,85
SL1344_2656	0,67	8,44	0,03	0,08
SL1344_2657	-0,80	7,80	0,01	0,02
SL1344_2659	-0,77	7,11	0,02	0,06
SL1344_2660	-1,09	7,80	0,00	0,00
SL1344_2661	0,04	6,90	0,92	0,96
SL1344_2662	1,17	3,38	0,28	0,43
SL1344_2663	0,23	4,78	0,85	0,91
SL1344_2664	-5,69	3,55	0,02	0,06
SL1344_2666	-0,78	3,94	0,63	0,75
SL1344_2668	-4,69	4,71	0,07	0,15
SL1344_2670	0,97	3,60	0,43	0,57
SL1344_2671	-0,38	3,92	0,76	0,85
SL1344_2672	0,86	4,43	0,49	0,63
SL1344_2674	0,43	8,50	0,52	0,65
SL1344_2676	-0,78	4,45	0,51	0,64
SL1344_2678	-2,76	3,84	0,38	0,53
SL1344_2682	-3,38	3,71	0,29	0,44
SL1344_2684	-2,86	3,35	0,39	0,54
SL1344_2691	-1,98	4,21	0,54	0,67
SL1344_2692	3,58	4,04	0,13	0,24
SL1344_2695	0,07	7,36	0,86	0,92
SL1344_2696	1,00	7,45	0,01	0,03
SL1344_2697	0,43	7,38	0,16	0,29
SL1344_2698	-0,16	7,83	0,62	0,74
SL1344_2701	-1,56	4,44	0,27	0,41
SL1344_2702	1,74	3,36	0,32	0,47
SL1344_2708	-1,04	4,83	0,15	0,28
SL1344_2709	-0,46	4,69	0,48	0,62
SL1344_2710	0,15	4,48	0,86	0,92
SL1344_2712	0,75	5,52	0,28	0,43
SL1344_2713	-0,75	6,08	0,04	0,11
SL1344_2715	-1,38	5,24	0,02	0,05
SL1344_2718	0,38	3,62	0,79	0,87
